,wind_velocity_1h
19958,0.5
1070,0.0
10457,0.2
26659,0.2
6102,0.4
2993,0.6
2939,0.0
27734,0.0
27664,0.9
11104,0.6
8092,0.0
12085,0.6
16282,0.4
25351,0.2
7670,0.8
13156,1.9
5025,0.8
1179,0.3
1389,0.6
18200,0.0
20592,0.3
6287,0.2
18036,0.9
8070,0.1
4476,0.9
18878,0.4
11792,1.8
4742,1.3
11537,0.2
26694,0.1
14049,0.2
15590,0.7
20566,0.1
15452,0.0
798,0.4
6656,0.2
600,0.04
15261,1.5
12073,0.1
1621,0.2
8552,0.6
20814,0.2
17956,0.8
7558,2.1
18452,0.0
14710,0.7
21214,0.2
13719,0.2
12711,0.2
11844,0.9
12271,0.0
20563,0.0
7527,1.4
27086,0.2
22330,0.6
4425,1.6
27474,0.3
18612,1.0
11237,1.2
1328,0.5
20903,0.7
15989,0.6
323,0.0
12514,0.6
12948,0.0
6076,0.4
4961,1.8
24922,0.4
22065,1.4
12139,0.0
4598,1.5
26717,0.0
15214,0.6
16999,0.0
21244,0.3
2212,2.5
3701,0.2
15968,0.4
954,0.3
19811,0.4
14062,0.0
2521,0.2
15738,1.2
22888,0.7
14611,0.7
25889,0.0
28164,0.9
20423,0.0
26415,0.3
12079,0.2
27844,0.0
445,0.03
2705,0.7
837,0.8
20863,0.0
28548,0.3
14354,0.0
25100,0.3
19991,1.1
22817,2.2
23254,1.1
5594,0.1
18249,0.0
27855,0.0
11270,0.7
10055,0.2
20885,0.6
10268,0.5
23648,0.0
19440,0.8
18491,0.4
17336,0.6
17123,0.9
25897,0.5
11533,0.3
12210,0.2
2406,0.5
4992,1.6
23901,0.2
25768,0.4
16884,0.3
20337,0.4
20909,0.3
3599,0.5
2772,1.0
24734,0.8
16456,0.2
9001,1.0
16540,0.4
27529,0.7
11428,0.2
15158,0.4
3563,0.3
3626,0.4
11586,0.0
12309,0.0
28082,0.1
28524,0.0
262,0.04
23056,0.1
13475,0.2
11030,0.6
455,0.0
25767,0.0
1758,1.8
22962,0.5
15070,0.0
10512,0.0
3381,0.4
26205,1.3
19237,1.0
1923,1.0
25410,0.7
15135,0.0
21224,0.2
7228,0.0
10279,0.3
6515,0.3
9941,0.9
20066,1.3
15934,1.0
16776,0.0
14715,1.5
20692,0.7
8106,0.3
2418,0.5
23949,0.5
15626,1.6
15999,0.3
2323,0.4
25855,0.0
3552,0.0
18583,0.3
5914,0.8
4181,0.6
18687,0.7
19716,0.2
25331,0.2
10384,0.5
24677,0.5
2315,0.3
9353,0.6
14962,0.0
10054,0.0
27771,0.7
7017,0.7
27592,0.5
8878,0.6
2074,2.4
4528,1.2
23476,0.0
14223,0.0
23379,1.5
26264,1.9
25397,1.2
22564,0.3
22565,0.2
8328,2.2
6415,0.1
11833,0.5
3716,0.0
15466,0.5
9929,0.7
21455,0.5
4611,1.3
27809,0.0
6405,0.0
10367,0.7
20684,0.5
3504,0.4
25563,0.9
26132,0.9
10634,0.0
2778,1.0
20112,0.9
1023,0.0
20726,0.8
23042,0.3
9512,0.4
3623,0.3
18399,0.0
24506,0.2
8110,0.0
27845,0.3
16624,0.5
4937,1.0
17105,0.0
8917,0.7
13983,0.5
19832,0.0
4891,0.6
27669,1.2
17095,0.7
19453,0.0
18941,0.2
7198,0.1
4811,1.6
3391,0.0
20524,0.0
22744,1.3
12741,0.4
1607,0.1
12388,0.1
25573,1.4
24676,0.4
27923,0.0
7445,0.9
5407,0.9
11469,0.0
23855,0.0
24232,0.0
17215,0.7
28418,0.4
6298,0.6
18441,0.2
14797,0.5
8250,1.9
19102,0.3
28078,0.0
3974,0.5
11155,1.2
27918,0.0
22805,1.3
3671,0.0
7199,0.2
17550,0.0
1990,1.4
22115,1.5
22486,0.5
5979,0.5
13545,0.2
18259,0.2
5208,0.4
2522,0.2
14260,0.3
14316,0.0
13286,0.6
27964,0.0
26995,1.0
17244,1.0
2683,0.3
14795,0.6
7024,0.9
8374,1.1
8358,1.4
14585,0.2
20678,0.9
19983,0.8
11842,0.5
10156,0.0
15497,0.3
10080,0.1
2487,0.3
9884,0.9
23953,0.7
6634,0.3
10682,0.0
14293,0.4
5617,0.2
2119,1.7
27635,0.7
19226,0.8
22942,0.5
28132,0.3
16192,0.0
21656,0.0
1682,1.5
944,0.2
22849,1.4
4830,1.0
11170,1.6
24929,0.6
19050,0.2
5982,0.9
9993,0.1
26876,0.7
19048,0.2
16312,0.3
21103,0.4
18924,0.3
25394,0.4
4390,0.8
3807,0.5
26983,1.3
7322,0.3
23014,0.0
7942,0.3
21053,0.5
12382,0.2
6849,1.8
8634,0.6
4656,2.1
10247,0.5
15923,1.0
24062,1.5
6144,0.4
15305,1.2
22878,1.4
3241,0.8
10182,1.0
24221,0.5
26065,0.9
5026,0.4
12767,0.2
15779,0.5
3948,0.6
8041,0.0
4493,0.8
12223,0.4
20546,0.0
3012,0.5
6989,1.5
4867,1.7
4716,1.3
5621,0.3
10082,0.0
4925,1.2
16425,0.3
7955,0.2
13617,0.0
20021,0.8
16382,1.2
16077,0.9
6706,0.4
26997,0.6
4342,1.4
5784,0.6
6203,0.4
18587,0.7
20976,0.1
20286,0.3
27718,1.0
17028,0.0
3607,0.0
20493,0.1
13355,0.3
21349,0.5
18565,0.5
28021,0.1
25435,0.7
12718,0.0
9671,0.7
19152,0.2
5245,0.2
24751,0.4
26851,0.8
24447,0.1
2776,0.8
26665,0.0
10804,0.0
26037,0.8
25520,2.3
22197,0.6
14027,0.3
13526,0.0
26286,0.9
6469,0.4
11900,0.7
21225,0.4
24420,0.2
8758,0.7
3927,0.5
13965,0.6
23198,0.4
4578,1.7
24460,0.2
19263,0.7
23129,0.2
27793,0.3
6483,0.0
7047,1.8
1474,1.0
2961,0.0
15976,0.7
15269,2.5
28236,1.1
7281,0.4
11885,1.4
4776,1.8
17163,0.5
15411,0.7
4913,0.9
20619,0.5
15060,0.0
22697,1.2
7311,0.0
21104,1.0
2488,0.4
18377,0.0
9982,0.4
15810,0.2
21948,0.6
7876,1.2
1171,0.0
2616,0.1
13672,0.0
1451,1.2
26867,1.4
24944,1.0
18797,0.2
14519,0.3
23571,0.2
5274,0.0
344,0.0
26883,1.0
20926,0.0
4454,1.5
23701,0.1
753,1.7
9458,0.2
20584,1.0
3569,0.0
15575,1.1
9005,1.5
3730,0.2
21884,0.6
24207,0.4
10424,0.7
21348,0.4
20959,0.2
6306,0.7
14925,0.4
20999,0.4
26737,0.0
18936,0.1
19025,0.3
593,0.04
5623,0.0
18228,0.0
29,0.06
6959,1.7
4624,0.6
5905,0.6
22454,0.2
22404,0.2
19197,1.1
9764,2.4
11067,1.2
8729,0.4
2490,0.2
23948,0.8
6543,0.4
24957,0.2
16639,0.5
2805,1.1
3810,1.3
21657,0.2
9595,2.0
10966,0.5
19531,0.3
5392,0.6
4679,2.0
27198,0.0
11215,0.9
8241,1.6
14907,0.5
16272,0.6
2144,1.2
16990,0.0
8416,1.6
12609,0.9
10469,0.5
4445,1.2
18408,0.3
22283,1.2
5634,0.0
14192,0.2
23157,0.3
1590,0.4
15611,0.7
2365,0.2
10730,0.0
24096,1.7
5048,0.5
17427,0.3
26169,1.0
12233,0.3
23136,0.0
26045,0.3
8362,0.9
6803,1.2
14247,0.0
14124,0.2
26449,0.3
3951,0.3
6635,0.1
13933,0.9
14013,0.6
4585,2.0
15447,0.1
5383,1.1
9853,0.4
5138,0.5
11183,1.4
4231,1.3
6023,0.3
20316,0.4
6761,0.8
11275,0.5
13894,0.8
23652,0.0
3191,0.3
1711,1.0
1861,0.7
26311,1.4
18130,0.0
376,0.01
3954,0.7
27922,0.0
17708,0.4
25263,0.4
10904,0.0
15000,0.3
3699,0.0
17546,0.0
9577,0.8
24868,0.6
3322,0.5
8815,0.2
10021,0.0
5538,1.2
908,0.4
17055,0.0
15023,0.0
2018,2.3
25250,0.5
4807,1.7
8814,0.2
3408,0.3
6349,0.2
16356,0.7
15751,0.4
3401,0.5
27653,0.6
21980,1.3
9968,0.5
11068,0.9
4311,0.8
5564,0.7
16874,0.3
27600,0.9
10461,0.5
470,0.05
11036,1.2
25657,0.8
19814,0.4
21090,0.3
14187,0.2
22748,2.9
24870,1.1
5110,0.5
7949,1.0
17170,0.7
13003,0.7
6216,0.4
27765,0.2
11173,1.3
18761,1.1
27292,0.3
22592,0.1
17502,0.0
13656,0.4
13016,0.2
9420,0.1
1349,1.1
23231,0.5
25747,0.5
27959,0.3
28211,0.3
14518,0.2
7998,0.1
11139,1.3
28263,1.5
572,0.0
5370,0.8
23884,0.2
24398,0.4
26374,0.4
9412,0.0
1689,0.9
6304,0.3
19856,0.0
9020,1.5
12243,0.3
22792,1.7
5799,0.0
18127,0.1
22668,1.7
5466,0.9
13925,0.6
15638,1.2
28553,0.5
13941,1.1
23277,1.2
22104,1.1
6414,0.0
15257,1.0
27541,0.9
4671,2.1
24940,0.5
20332,0.0
7307,0.2
11595,0.3
10540,0.5
4582,1.4
9651,1.8
8456,1.1
13632,0.0
15175,0.5
22204,0.6
3179,0.6
20666,1.4
18468,0.3
23761,0.0
9411,0.2
3931,0.2
21852,0.5
10991,0.3
8974,1.4
22826,1.5
12294,0.2
25301,0.3
348,0.03
10853,0.2
561,0.02
21928,0.5
23119,0.4
16943,0.3
21326,0.3
544,0.01
2409,0.2
21350,0.4
4541,1.0
11804,1.1
22491,0.0
24615,0.7
14383,0.0
15343,1.6
15927,0.4
1705,1.1
15483,0.0
23801,0.3
1811,0.6
12571,0.7
10412,0.7
22711,1.2
24462,0.3
13027,0.0
13458,0.0
7999,0.0
8347,1.4
897,0.0
14544,0.4
2541,0.0
9967,0.4
6403,0.0
26419,0.0
13503,0.2
13830,0.3
21827,0.4
6187,0.4
16903,0.0
25497,1.6
3642,0.2
28096,0.0
3679,0.6
621,0.08
16150,0.4
11458,0.0
10895,0.3
22635,0.7
6872,1.0
1126,0.3
28159,0.3
25568,1.1
14714,1.5
8104,0.0
4638,1.6
5501,0.4
6277,0.6
27785,0.0
17078,0.0
25152,0.0
22933,0.3
19209,1.3
5171,0.2
8038,0.3
6927,2.7
6676,0.2
13100,0.2
5726,0.3
8284,1.0
2019,1.9
6219,0.1
16663,0.0
25424,0.7
5755,0.3
6595,0.1
17057,0.2
9277,0.4
11286,0.3
2535,0.2
23902,0.0
4370,1.6
21359,0.4
14659,1.4
10807,0.3
530,0.0
28285,0.5
10410,0.4
4244,1.2
11775,1.9
23560,0.2
10538,0.3
21014,0.2
25408,0.9
1597,0.2
3500,0.0
25342,0.3
13148,1.3
25116,0.0
7418,0.2
375,0.04
7289,0.3
9485,0.4
14524,0.3
19494,0.3
1112,0.4
17958,0.9
14051,0.3
11922,0.6
9833,1.3
18616,0.9
10212,0.0
13703,0.0
658,0.04
20239,1.1
24945,0.5
24705,0.4
16917,0.0
18810,0.0
8315,1.6
23452,0.1
21405,0.4
6524,0.0
20630,0.3
15311,1.0
25502,3.1
3483,0.0
7996,0.0
10425,0.9
578,0.0
20173,0.3
1342,0.7
22782,1.7
723,0.5
2832,0.5
11083,1.3
1397,0.6
6698,0.1
15951,0.8
24089,1.2
25096,0.2
19222,0.9
24107,1.9
13639,0.2
14632,0.9
6853,3.9
6443,0.0
25236,0.5
18776,1.6
2852,0.7
7709,0.3
26079,0.4
25594,1.4
20913,0.3
25087,0.4
7448,0.4
24016,0.9
9381,1.3
28109,0.0
19134,0.2
770,1.2
4118,1.8
16920,0.3
3985,0.5
6186,0.3
7741,1.1
21841,0.6
24796,0.5
26627,0.1
21628,0.0
8008,0.0
6907,1.3
16980,0.0
22435,0.2
26006,0.0
22473,0.2
21338,0.0
795,0.6
17655,0.2
6239,0.2
12861,0.3
8661,0.6
21483,0.3
26022,0.2
18798,0.5
3655,0.0
9702,2.3
19313,0.5
18569,0.4
9915,0.3
19547,0.2
4324,1.6
5600,0.3
17519,0.2
22583,0.4
11576,0.0
24722,1.3
11868,1.3
9483,0.4
9,0.07
14423,0.0
6428,0.5
18362,0.5
2295,0.5
2576,0.0
24818,0.7
19103,0.3
26148,1.9
3772,0.0
554,0.0
17653,0.0
12321,0.0
9128,0.5
17367,0.0
7124,0.7
22966,0.4
8563,0.3
25155,0.2
10548,0.3
16565,1.3
22391,0.3
21473,0.2
23994,0.8
17932,1.2
25464,1.3
27566,0.6
19198,1.2
7788,0.2
10666,0.2
14812,0.6
28142,0.4
22950,0.3
1836,0.9
19881,0.1
28136,0.2
7815,0.2
6075,0.2
3763,0.0
27069,1.1
28476,0.3
16283,0.4
16336,0.3
10603,0.0
10062,0.0
17461,0.3
23497,0.1
22797,1.6
23562,0.2
17521,0.1
27572,1.0
2132,1.6
17787,0.0
15394,1.6
9543,0.4
12479,0.4
12492,0.8
2926,0.2
322,0.0
16227,0.8
22968,0.5
11612,0.0
27224,0.0
2779,1.2
24679,0.2
10755,0.0
23649,0.2
25913,0.2
20633,0.3
16010,0.1
16582,0.6
11142,1.8
2087,3.1
23740,0.0
10576,0.3
826,0.0
16572,0.5
2030,1.5
15813,0.8
19414,1.3
26337,0.4
16408,0.4
19820,0.2
12577,0.3
22001,0.8
24665,0.9
17125,0.4
27555,0.7
16876,0.0
15646,0.7
20681,0.6
13186,0.5
9452,0.2
25610,1.2
12518,1.1
3433,0.5
26562,0.0
22848,1.0
3639,0.0
18260,0.0
28162,0.6
27622,1.1
6334,0.0
20014,1.3
28382,1.6
5438,1.1
18340,0.3
18863,0.5
24896,0.6
2036,2.3
15862,0.5
3470,0.0
27821,0.0
22985,0.0
28280,0.9
13058,0.2
17804,0.7
26250,3.0
26270,1.8
11041,1.5
19787,0.3
13647,0.2
16039,0.2
14735,0.5
22142,1.9
27490,0.7
21961,1.9
17543,0.2
9280,0.6
14129,0.0
24464,0.0
3767,0.0
4761,1.3
16703,0.2
2927,0.0
27060,1.2
25847,0.2
7149,1.2
9698,1.2
22811,2.2
7590,0.6
25943,0.2
2080,2.2
8927,0.5
19812,0.2
25947,0.4
6416,0.4
28513,0.0
3176,0.4
26285,1.1
6759,1.3
4768,0.9
10609,0.3
22225,0.8
15493,0.0
3556,0.0
20733,0.7
2220,2.1
26048,0.5
21953,0.8
10401,1.3
427,0.04
18150,0.8
6366,0.3
3441,0.0
4946,1.4
2883,0.8
20043,1.1
16078,1.3
27500,0.5
1132,0.2
13513,0.3
17392,0.2
4815,2.9
19080,0.0
24316,0.3
19582,0.4
6842,0.9
12827,0.0
25908,0.4
14653,0.7
20052,0.9
21247,0.0
22019,1.4
21361,0.6
179,0.04
8159,0.0
7235,0.4
10878,0.2
4972,2.7
20057,0.9
10534,0.3
18000,1.5
8653,0.3
9888,0.2
18588,1.0
19367,1.1
12926,0.0
13098,0.3
21038,0.3
28463,0.4
23621,0.0
4735,1.7
5254,0.2
22694,1.6
5404,1.0
1372,0.8
12550,0.7
27606,1.5
19234,0.5
17256,0.8
2419,0.0
25460,1.4
27316,0.0
25801,0.3
24314,0.7
13595,0.0
2717,1.4
13790,0.2
315,0.02
25006,0.4
22174,1.6
15891,0.6
12780,0.3
1030,0.2
4443,2.1
9062,0.6
8519,1.3
9767,2.0
11631,0.3
21398,0.4
13219,0.9
11944,0.7
25922,0.1
8853,0.3
5022,0.7
1898,0.2
23331,1.1
13947,0.7
12197,0.2
5669,0.1
17684,0.3
10089,0.2
341,0.02
9108,0.4
15882,0.9
1096,0.1
5817,0.3
27584,0.8
11553,0.4
6696,0.0
19249,0.8
21457,0.3
23279,0.9
5021,0.4
11623,0.3
26427,0.0
11321,0.3
10740,0.0
13758,0.0
16,0.05
21696,1.0
28351,0.6
12513,1.2
25108,0.2
7614,1.3
21531,0.0
15558,0.7
24923,1.4
23932,0.3
22239,1.0
14111,0.2
1994,2.0
7723,0.5
27154,0.3
24596,0.0
18523,0.3
24094,1.2
9986,0.5
23578,0.0
161,0.0
6905,2.1
7736,0.8
11511,0.0
17915,1.7
28127,0.2
19775,0.0
18685,0.9
26180,1.6
22470,0.0
1949,1.0
5267,0.0
8953,0.9
27360,0.2
22304,0.6
23422,0.6
8491,1.1
27943,0.0
3759,0.5
12393,0.2
14871,0.5
20279,0.3
21984,1.4
22528,0.3
547,0.03
6335,0.0
10541,0.8
9102,1.2
18861,0.0
23181,0.0
9172,0.3
24579,0.3
17485,0.2
19350,0.8
5573,0.0
19434,1.1
7707,0.5
1821,0.5
1491,0.7
5237,0.0
12083,0.5
8160,0.3
28225,0.8
10375,0.3
27324,0.1
23888,0.0
8039,0.0
24983,0.7
25473,2.4
22026,1.4
10142,0.4
14578,0.3
21357,0.5
1245,0.0
3554,0.0
20478,0.0
9125,0.0
28046,0.0
18522,0.4
27680,1.3
17757,0.2
26796,0.5
7350,0.3
15896,0.7
14403,0.8
9804,1.1
22036,1.8
4129,1.1
7464,0.9
25147,0.0
28453,0.4
24473,0.7
132,0.02
27836,0.0
23071,0.3
869,0.3
25991,0.3
14986,0.0
22631,0.7
23695,0.0
27123,0.4
4044,0.4
27345,0.0
28122,0.0
13754,0.0
12728,0.4
12933,0.2
13099,0.2
19538,0.0
11726,0.4
12684,0.0
19646,0.3
10521,0.0
15178,0.0
28472,0.2
16976,0.8
11874,2.1
9299,0.2
13306,0.4
16160,0.1
8537,0.7
1475,0.7
25445,1.6
19242,0.8
2773,0.9
21833,0.4
13071,0.0
20960,0.3
11435,0.2
24400,0.0
25266,0.0
13676,0.4
20424,0.0
12155,0.1
19116,0.2
16769,0.0
19593,0.2
22212,1.2
7339,0.3
4691,0.8
2502,0.2
9857,0.3
5395,1.3
16993,0.0
22096,1.3
2276,0.5
23804,0.0
19850,0.0
7434,0.5
26050,0.6
26563,0.0
8490,1.0
21229,0.9
16122,0.2
13674,0.7
9310,1.2
21465,0.0
9242,0.5
12317,0.2
22474,0.0
8744,1.1
25036,0.3
10875,0.1
25577,1.1
13272,0.3
11420,0.2
10729,0.2
19386,0.8
17258,0.7
3590,0.3
25527,2.2
15243,1.3
9419,0.1
16436,0.4
5924,0.2
17032,0.3
17694,0.4
21115,0.0
15294,1.6
23174,0.2
16848,0.4
22319,0.4
12296,0.0
3460,0.4
22505,0.2
7118,0.6
2663,0.5
8167,0.0
18855,0.3
18889,0.6
26483,0.2
27213,0.0
19970,0.3
4475,1.6
2046,2.8
6604,0.0
13589,0.0
1571,0.0
14091,0.0
8089,0.0
19831,0.1
8876,0.6
12470,0.7
18276,0.3
26980,0.8
27048,1.0
11706,0.5
6796,1.3
20847,0.0
1108,0.0
24900,0.2
24939,0.8
1840,0.9
4190,1.0
13854,0.3
5468,1.3
17816,0.8
21757,0.7
27080,0.8
23383,1.0
19227,1.2
27147,0.0
3684,0.3
11982,0.3
24725,1.2
3797,0.2
10854,0.2
23444,0.4
4874,1.4
27639,0.7
12298,0.2
20604,1.5
3145,0.1
7927,0.2
10251,0.4
11996,0.3
986,0.0
24600,0.0
25912,0.4
21156,0.0
10351,0.8
7178,0.5
4983,1.4
27237,0.2
19205,1.6
11652,0.3
5500,0.7
17652,0.0
3172,0.6
10885,0.4
6496,0.0
10120,0.6
24987,0.2
18483,0.4
18486,0.7
4016,0.9
24490,0.3
13999,0.9
8765,0.4
16050,0.5
6637,0.3
15267,2.0
6103,0.4
12971,0.0
25783,0.4
5794,0.3
17792,0.3
22346,0.3
13594,0.2
10364,0.7
26432,0.6
14089,0.0
25207,0.8
25960,0.0
17417,0.3
26552,0.4
25832,0.4
2916,0.3
5698,0.1
27486,0.4
17497,0.2
5750,0.2
10246,0.9
4540,1.5
18211,0.5
17090,0.6
21882,0.4
24766,1.1
4189,0.7
18966,0.3
3256,0.7
24702,0.7
20147,0.7
17522,0.4
8393,0.4
2230,1.4
21784,0.4
557,0.03
19884,0.0
11915,0.8
25472,1.1
25599,1.4
23639,0.1
27533,0.4
17424,0.4
13294,0.4
6942,2.6
9130,0.6
7753,1.1
14479,0.4
15251,1.1
27547,0.7
25710,0.4
26333,0.5
17416,0.0
21765,0.9
4125,1.3
16110,0.0
22837,2.2
27133,0.0
26054,0.5
19743,0.2
4401,1.5
25600,1.0
1404,0.5
22069,1.1
23679,0.1
8171,0.3
13845,0.2
12147,0.0
25826,0.2
8376,1.3
21109,0.0
20007,1.4
664,0.04
15295,2.0
22448,0.0
24081,1.2
7398,0.2
8580,0.4
15563,0.5
8230,2.0
10464,0.8
10876,0.8
3530,0.3
5770,0.2
6733,0.3
6369,0.3
20510,0.2
2256,0.6
3914,0.2
6354,0.0
95,0.06
10751,0.0
5052,0.5
18392,0.1
1867,0.4
20341,0.0
5836,0.5
6136,1.4
7536,0.9
23904,0.2
21054,0.6
10662,0.0
24853,1.0
25209,0.4
6889,2.0
2731,1.4
25158,0.0
16413,0.2
4596,1.4
13262,0.7
1221,0.0
15171,1.2
7188,0.3
17953,1.0
25041,0.0
17002,0.3
5584,0.0
6956,1.5
9358,0.2
13010,0.2
26621,0.2
26274,0.8
1688,0.8
26373,0.6
18219,0.3
2897,0.7
3057,0.5
26539,0.0
27344,0.2
8544,0.5
4636,2.1
19260,1.0
12136,0.2
7399,0.2
21403,0.4
20353,0.0
7743,0.6
5678,0.0
3185,0.3
9687,1.5
26215,1.5
28381,2.7
24399,0.3
3077,0.0
19466,0.0
23793,0.0
17692,0.0
12049,0.8
13440,0.2
16089,0.9
28103,0.0
13943,0.4
20118,1.7
17713,0.9
15278,1.0
20751,0.9
19703,0.0
5523,1.0
4038,0.6
10398,0.3
19021,0.3
26592,0.0
7306,0.0
3966,0.3
22340,0.4
4556,1.1
23946,1.1
9649,1.5
23594,0.1
6888,2.6
20752,1.1
15637,1.4
18993,0.3
6816,0.9
16377,0.3
26603,0.6
7981,0.0
5038,1.2
5909,1.2
2922,0.2
11911,0.7
5224,0.7
10282,0.9
28380,1.8
25086,0.4
26725,0.0
17769,0.4
4933,0.6
20579,0.0
4911,1.2
13499,0.1
22706,2.2
1866,0.7
85,0.07
8305,1.4
15059,0.0
516,0.02
13152,0.8
10274,0.4
22862,0.6
21287,0.0
15501,0.4
7483,1.1
2362,0.3
1306,0.5
26975,1.1
23788,0.0
28063,0.0
3225,0.6
11622,0.3
513,0.02
24315,0.3
6262,0.2
26016,0.2
8096,0.0
19037,0.4
7412,0.5
18022,0.7
8724,0.3
28434,0.0
23721,0.1
1412,1.0
5990,0.9
1337,1.4
25462,1.7
21499,0.1
5529,1.2
21086,0.3
17904,0.9
12485,0.4
27627,2.0
21070,0.4
13655,0.3
24871,0.4
27928,0.6
13298,0.2
9863,0.5
20035,0.8
8933,1.3
3365,0.4
11344,0.4
23201,0.5
12290,0.0
13679,0.3
14077,0.0
12585,0.4
26661,0.0
974,0.0
22139,1.3
20995,0.2
19574,0.0
11588,0.2
14411,0.5
16007,0.4
16148,0.7
26683,0.2
19015,0.3
14480,0.5
5311,0.0
26589,0.0
16634,0.6
28147,0.0
19474,0.0
4444,1.1
13969,0.4
3044,0.3
7401,0.3
10487,0.4
16679,0.0
26858,0.5
14658,0.6
14281,0.2
26854,1.2
13211,1.2
27434,0.4
23545,0.4
25731,0.2
17091,0.4
19491,0.2
21972,1.1
867,0.0
22049,2.1
9341,0.0
5699,0.2
3961,0.5
9157,0.4
5382,0.8
14409,0.6
10998,0.6
17623,1.3
9024,2.2
22620,0.6
20711,1.6
28445,0.4
14008,0.6
2856,0.8
384,0.04
7015,0.5
28450,0.7
2834,0.9
10039,0.0
1309,1.0
22140,1.9
3397,1.1
20479,0.0
23426,0.5
1271,0.6
6597,0.3
28378,0.7
6271,0.0
16992,0.0
23063,0.2
13247,0.6
2719,0.9
22185,1.0
24189,0.3
21697,1.0
20939,0.0
16016,0.4
3821,1.0
14916,0.2
19430,0.6
1609,0.3
12396,0.7
9501,0.4
2908,0.3
24283,0.0
27651,0.6
21868,0.2
12142,0.2
14039,0.2
19792,0.0
1420,1.3
10259,0.0
3317,1.0
25153,0.3
18740,0.2
13205,1.0
8043,0.0
14818,0.3
1382,0.5
24545,0.0
9478,0.1
21689,0.2
2136,2.4
5967,0.6
11654,0.3
5316,0.4
16152,0.3
14023,0.3
27854,0.2
8746,0.9
2645,0.0
24046,1.2
23856,0.0
22424,0.0
4202,0.5
11891,0.5
9524,0.7
14978,0.7
14313,0.0
3120,0.5
3253,0.7
16510,0.7
2007,2.6
14217,0.3
5899,0.6
25749,0.3
16239,0.0
1154,0.2
14786,0.5
12047,0.0
16383,1.0
2525,0.0
20620,0.9
24620,0.4
7400,0.2
10431,0.6
23462,0.2
21143,0.0
7036,1.6
21811,0.7
11326,0.2
11810,0.8
13559,0.3
3082,0.3
614,0.04
16502,1.2
2800,0.8
5690,0.2
13281,0.2
12016,0.5
19421,1.1
11747,0.6
19020,0.5
22883,0.7
1537,0.5
13206,0.6
11618,0.2
25011,0.3
2481,0.2
5365,0.7
10732,0.1
5272,0.0
14120,0.2
5999,0.5
5042,0.7
6200,0.3
8288,0.6
12912,0.0
3943,0.7
24266,0.1
11857,0.5
12636,0.0
17967,1.4
22550,0.3
17846,1.4
19948,0.8
10036,0.2
14088,0.0
3748,0.2
3852,0.0
433,0.04
2296,0.3
3725,0.3
9409,0.0
6181,0.4
25661,0.4
8593,0.4
21261,0.3
23013,0.3
8464,0.6
22660,1.6
9985,0.5
23199,0.3
15486,0.1
16655,0.2
19034,0.5
28346,0.9
18873,0.3
2763,0.9
19800,0.0
7681,0.6
19561,0.1
26633,0.2
10891,0.4
6854,1.4
1473,1.1
26368,0.2
8782,0.6
9933,0.6
11300,0.0
18311,0.4
16443,0.3
4704,1.5
2441,0.4
19984,0.8
15769,0.5
28426,1.0
25080,0.2
21796,0.9
5885,0.0
23838,0.3
9218,0.0
2305,0.2
2989,0.3
3258,0.7
2151,1.3
28408,0.8
6437,0.0
15358,1.3
2954,0.0
4361,1.5
25529,2.4
20827,0.2
6722,0.7
25739,0.3
6303,0.5
11689,0.2
4774,1.3
20660,0.7
1546,0.4
2322,0.4
7285,0.7
26009,0.0
1408,0.3
2934,0.3
8424,2.4
6757,1.1
22479,0.0
21246,0.0
11113,1.5
25403,1.0
18199,0.2
17719,0.0
24281,0.0
16193,0.3
22464,0.6
9504,0.3
9737,1.8
20435,0.0
1299,1.2
5275,0.0
4976,2.3
16129,0.1
17820,1.1
12879,0.3
17993,1.5
14983,0.0
7070,0.7
13015,0.0
1488,0.8
11525,0.5
22070,1.4
20693,0.9
8173,0.3
9014,1.1
27005,0.6
26391,0.2
21799,0.7
16585,0.6
15081,0.5
24355,0.7
17944,1.2
11062,1.2
19891,0.2
21955,0.8
25892,0.4
14179,0.0
17996,0.7
4705,1.5
26207,0.8
20352,0.1
16173,0.4
24311,0.3
10657,0.5
8525,0.6
22079,0.8
4634,1.6
8318,3.2
10078,0.0
24998,0.0
11480,0.3
23951,0.7
17077,0.1
12970,0.2
28344,1.0
16707,0.2
1324,0.8
21532,0.0
25395,0.8
8804,0.2
17010,0.0
22279,1.2
17833,0.6
8992,0.8
22397,0.0
2578,0.4
16348,0.3
25964,0.0
8514,0.5
4469,1.0
22517,0.3
20412,0.4
11801,0.8
14311,0.0
18630,0.9
21491,0.0
1505,0.6
24045,1.5
5344,0.4
3532,0.5
2162,1.5
24218,0.2
17721,0.0
17412,0.4
15573,1.2
11882,0.8
22736,3.1
21979,0.7
11789,2.3
9255,0.5
4280,0.7
10967,0.3
2650,0.8
23529,0.3
27790,0.2
19869,0.6
16613,1.3
689,0.09
9463,0.0
6448,0.1
18164,0.3
11745,0.5
3830,0.9
21305,0.0
10161,0.3
14126,0.0
12414,0.8
4741,2.0
11784,0.6
15719,0.3
21264,0.3
4074,0.4
4924,1.2
24073,0.9
16134,0.2
14698,1.0
3409,1.1
11821,0.8
22716,2.1
12691,0.1
22132,2.1
26355,0.2
17887,0.9
4988,1.6
16082,0.4
25220,0.0
4248,1.5
25308,0.0
11137,0.8
25468,1.6
24423,0.0
