,surface_tmp_1h
8568,-2.7
27372,-2.2
17532,5.3
22577,-3.0
23308,21.4
25878,-1.4
9817,4.4
6663,-10.6
11697,0.6
15755,7.2
7688,2.4
100,8.2
6790,4.0
20438,-1.5
12727,2.7
16311,-0.2
28006,-1.0
8869,-3.5
27524,13.8
21329,8.8
23200,-3.3
1134,-4.8
11325,-0.2
21529,9.1
22871,0.3
25136,1.3
20137,11.5
5681,-6.4
101,8.0
16379,0.7
23979,15.2
22885,-0.1
4433,-2.5
11358,-1.6
10844,-2.4
14915,-0.8
13807,-2.5
13463,3.5
23983,16.8
5556,3.4
18683,22.2
7431,-8.5
14007,14.8
14587,7.5
8862,-5.0
3257,2.7
26959,29.2
3760,-2.5
18840,4.9
20481,-2.0
9441,-0.4
3727,-2.4
21284,5.9
4396,-1.3
11636,-6.7
13210,18.2
711,16.8
13492,1.9
20324,0.0
21988,12.0
28435,12.3
568,-4.2
10856,-2.3
4308,1.0
10179,-5.6
21591,7.7
19628,3.5
16895,-1.9
26969,28.4
640,6.3
26801,10.1
8421,4.3
17738,2.6
2845,15.7
16000,5.5
9334,1.7
5589,-1.2
19073,0.3
5567,1.6
21958,8.0
3960,5.1
1830,1.2
19834,2.8
17687,3.8
24601,-0.7
15331,22.8
21332,8.9
27892,2.5
14804,4.8
3983,9.4
25662,6.9
22983,-2.8
11532,-5.4
15461,10.2
28470,9.7
5427,7.6
8725,-5.2
4373,-1.1
12530,19.9
8779,-6.0
15699,4.3
14304,-1.7
8773,-5.9
20963,5.7
26663,-3.3
8868,-3.8
6612,-9.6
16086,1.2
21653,6.9
4305,1.2
9977,-2.7
14758,9.6
27193,2.6
280,0.9
14195,0.9
23527,4.4
23253,9.3
15420,14.2
19369,20.1
13300,18.6
16470,6.0
5304,-13.1
522,-4.3
4304,1.2
1214,-6.3
21043,5.1
13313,17.3
25981,-3.2
3605,-1.3
26318,12.2
13734,-3.1
13136,3.7
14918,-0.9
5522,10.1
7353,-11.4
7662,6.3
13271,21.4
27857,3.8
9880,0.5
4247,3.4
548,-4.6
3113,-2.8
118,6.5
3604,-1.3
2894,7.7
20531,-1.2
17031,-3.6
282,0.9
1634,3.5
14072,9.8
17636,4.3
19391,18.5
1431,14.2
25736,2.8
15382,18.8
22546,-3.3
20468,-1.9
11017,5.7
10781,-2.7
27365,-2.1
23539,3.7
10708,-3.2
13508,1.0
21663,6.9
7212,-8.9
2799,16.0
8314,12.9
3749,-2.2
10757,-2.8
23269,13.2
13454,3.9
27334,-1.6
12717,3.3
18173,6.6
13362,11.5
18067,11.3
2017,-1.4
19342,22.0
1430,14.4
22113,22.9
24327,6.6
240,1.2
11212,9.6
26259,24.9
9069,17.0
19854,3.0
18381,1.0
11385,-2.4
21991,15.2
5441,9.5
19518,6.5
16725,3.8
12131,-2.9
7642,9.6
25993,-3.3
3734,-2.3
16458,5.2
23054,-4.1
5708,-6.8
1097,-5.1
6552,-8.3
17199,9.6
25685,5.6
21561,8.2
13369,10.4
8997,18.4
1905,-0.8
4709,3.3
401,-1.9
24604,-0.4
3123,-2.8
13285,20.0
13074,-4.5
4385,-1.2
26852,22.3
18636,26.4
5258,-13.1
11714,3.2
25361,8.2
11518,-5.1
4351,-0.4
1921,-1.2
26792,7.7
14422,-1.6
15181,-3.8
25437,24.0
6225,0.2
27975,-0.2
3118,-2.8
2316,-0.2
955,-2.0
27138,5.2
3252,2.8
12812,-0.9
2435,-4.8
26164,25.6
1242,-6.4
24949,8.6
16234,-2.0
26359,7.8
24469,-0.4
19388,18.4
18644,23.0
10335,11.1
19797,2.7
24036,26.2
9535,2.0
25834,-0.2
6184,1.3
3632,-2.1
27960,0.3
3363,9.1
6095,0.2
23090,-4.8
14107,5.9
27634,32.4
26467,1.5
23753,-3.4
6009,-3.9
27520,12.9
10158,-5.5
5334,-8.7
9509,-1.1
20661,17.9
6363,-2.6
7184,-8.3
26825,16.4
11058,12.6
4145,10.7
11655,-6.1
19497,8.1
25521,27.2
10331,10.7
17750,2.6
6328,-2.1
12666,7.6
13846,2.0
27489,4.7
2314,-0.2
18926,1.6
21237,4.7
16844,-0.9
14240,-0.5
13981,15.1
17409,8.1
12534,20.9
18024,15.4
11031,7.3
27073,9.8
14909,-0.6
14318,-2.2
13147,5.2
13092,-3.5
26863,24.5
6158,2.0
15500,8.4
22073,25.9
11167,18.5
23853,-5.1
28170,12.2
562,-4.4
7938,-6.8
11887,16.5
17363,11.2
6962,0.4
2747,9.7
3155,-2.7
21072,5.0
10803,-2.5
28502,9.1
24477,-0.6
25062,3.7
6914,8.4
630,4.6
19121,-0.7
11247,5.2
9237,-2.3
14549,2.5
6894,9.6
10452,14.3
10430,15.2
1857,1.1
21036,5.2
25791,0.8
9654,19.8
25281,1.0
1226,-6.4
6583,-9.1
27779,8.2
3892,-3.5
19398,19.6
8637,-4.0
21299,6.4
5597,-2.1
22492,-2.7
15566,6.8
6215,0.5
27519,12.6
12913,-2.9
20385,-1.5
13112,-0.4
8410,4.9
13852,3.8
21443,12.3
1707,2.4
3364,9.1
20349,-0.7
14921,-1.1
4282,2.1
19857,3.0
17019,-3.5
2701,1.4
24538,-1.7
9186,0.5
8798,-6.2
17107,-0.9
28274,31.4
2002,-1.2
1436,14.5
16965,-2.8
26888,27.7
12736,2.2
20048,14.1
9813,4.8
22413,-1.3
5064,-10.7
8707,-5.2
2931,3.2
16641,12.4
23903,-2.9
13023,-4.3
8899,2.7
20518,-1.5
7499,5.0
5602,-2.7
5092,-11.2
13610,-1.9
16017,4.4
2483,-5.7
20240,3.0
8973,16.0
21466,11.9
20537,-1.1
12536,20.7
26340,9.6
20763,26.2
5834,-8.0
2457,-5.4
9372,1.6
14687,22.4
13929,13.8
7116,-7.0
27970,-0.1
10961,-0.8
3336,8.9
17594,4.6
22259,3.6
8851,-6.3
24527,-1.5
7630,12.0
25357,7.1
13115,0.3
1517,10.6
16184,-1.4
7965,-7.3
25733,3.1
17995,17.4
27356,-2.0
12209,-4.2
14429,-1.4
19156,-0.1
8581,-3.1
23168,-5.5
18341,2.4
14452,-0.9
16803,0.2
14341,-2.4
4175,7.6
24930,10.1
22692,18.4
15120,-4.4
12031,0.8
9901,-0.4
17884,14.6
26726,-3.8
19108,-0.7
1292,-5.8
17444,6.7
23900,-3.3
28041,-1.6
50,11.8
7654,7.0
5883,-6.5
12784,0.0
9340,1.8
19924,7.1
26188,28.1
15565,6.8
25500,28.0
2828,16.4
10720,-3.1
20767,25.6
10841,-2.5
28315,31.5
3777,-2.8
1543,8.0
27851,4.1
16670,9.0
7187,-8.4
11668,-4.8
12247,-4.8
21617,7.2
4272,2.3
570,-4.2
14762,9.3
14763,9.1
1812,1.2
8891,1.1
26251,26.1
2375,-3.1
5665,-6.0
21180,4.5
5192,-12.4
5933,-5.8
24605,-0.3
12900,-2.8
23153,-5.6
3559,0.3
7661,6.4
27530,15.5
15320,22.1
15602,6.3
18700,21.5
15475,9.3
18501,2.3
27236,1.0
201,2.3
3547,0.4
4833,6.9
213,2.0
21959,8.2
8762,-5.8
16913,-2.4
24763,27.3
26185,27.7
4563,-8.2
1868,0.2
21751,6.3
6864,9.1
12683,5.8
13651,-2.2
18961,0.6
22874,0.3
6344,-2.5
15203,-0.2
27648,32.4
14894,0.0
8682,-4.8
9640,18.8
22574,-3.1
8431,3.3
9530,1.1
14280,-1.3
17423,7.5
5806,-7.3
11521,-5.1
6672,-10.7
277,0.8
26149,24.0
5194,-12.4
11474,-4.4
28295,32.1
2949,1.6
25076,2.9
17340,13.1
546,-4.6
22094,24.7
18319,3.2
12592,16.4
15211,1.3
8479,0.3
15715,5.3
8534,-1.8
26053,2.7
21930,5.6
117,6.7
5920,-6.0
2573,-8.2
21861,4.8
15801,11.8
22301,1.9
25670,6.4
6035,-2.6
3868,-3.1
9522,0.0
15716,5.3
5917,-6.0
11737,7.2
18119,8.4
9337,1.9
17657,4.0
3506,1.4
7058,-5.4
259,0.8
2076,7.8
25952,-2.9
19969,8.0
3121,-2.8
22108,23.5
22463,-2.1
9387,1.1
27170,3.4
7456,-3.1
10098,-5.0
24086,27.6
6365,-2.6
20263,2.0
7883,-5.7
7414,-11.3
11625,-6.8
23923,2.1
23275,14.7
18597,21.3
7164,-8.0
11401,-2.8
4940,-6.9
6653,-10.5
11963,5.3
24862,18.6
7950,-7.1
6318,-2.0
14782,6.4
3075,-2.4
21851,4.8
20103,14.6
23696,-2.4
4008,13.3
7686,2.6
1371,8.8
26986,25.4
1863,0.7
5486,11.9
20649,17.2
761,16.4
9225,-1.7
14282,-1.3
27017,17.9
115,6.9
3264,3.5
734,17.7
4818,8.1
24303,7.0
20447,-1.5
12318,-5.7
5746,-7.4
25955,-2.8
10955,-0.9
1307,-3.4
5685,-6.6
16028,3.9
21662,6.9
641,6.5
7386,-11.8
26412,4.0
19799,2.7
13005,-4.2
21069,5.2
4295,1.6
4219,4.8
6347,-2.5
8672,-4.6
7777,-3.1
18093,9.7
20186,6.2
464,-2.8
8749,-5.5
1480,14.3
7005,-3.6
5812,-7.4
18189,6.5
26933,30.4
2038,2.5
20526,-1.3
22977,-2.6
22842,14.7
12802,-0.6
4440,-3.0
13706,-2.6
9098,10.6
13426,5.6
25405,18.6
22538,-3.2
23369,26.4
16788,0.8
18013,16.8
24947,8.7
11893,14.6
5902,-6.2
15587,6.4
27119,6.3
5212,-12.6
4374,-1.1
5168,-12.2
20452,-1.7
21399,11.9
25551,22.1
8119,-8.6
15703,4.6
3561,0.5
18917,1.8
17747,2.7
26807,11.6
26513,-0.1
25951,-2.9
7563,13.3
19950,5.6
13069,-4.7
25933,-2.5
23167,-5.5
25237,2.5
14274,-1.2
20257,2.3
24626,3.7
14152,2.8
24687,17.3
12981,-4.0
21807,5.4
10237,-3.6
18419,-0.3
3331,8.7
34,12.4
18489,0.9
1970,-2.0
27507,9.3
6605,-9.5
11685,-1.3
12219,-4.4
13150,5.9
25762,1.9
23678,-2.1
20675,21.4
11408,-2.8
27917,1.5
22338,0.7
19110,-0.7
13213,18.7
24241,8.7
11686,-1.2
15515,7.8
12635,11.9
3566,0.4
3300,7.6
25624,10.4
22893,-0.3
23645,-1.2
17304,16.3
3640,-2.1
14819,3.7
17882,14.2
5516,10.3
1985,-1.7
11932,9.0
24561,-1.9
14333,-2.4
19002,-0.1
4021,15.2
22149,14.0
19380,19.1
3353,8.9
7241,-9.3
12386,-3.6
14882,0.4
8734,-5.4
12473,11.6
14999,-2.8
5228,-12.9
15487,8.8
17528,5.5
12529,20.0
749,17.4
15622,6.2
7170,-8.0
20821,17.7
7804,-4.0
15543,7.2
19481,9.7
14248,-0.7
6314,-2.0
4948,-7.4
19265,16.8
5961,-5.8
8485,-0.1
8591,-3.4
21703,6.6
9859,1.7
21195,4.5
13033,-4.5
2903,6.6
16298,-0.5
18045,13.1
19566,4.0
21000,5.1
19670,3.1
14711,21.5
2495,-6.0
7570,13.9
3548,0.4
10837,-2.4
28062,-2.0
6323,-2.1
3,9.7
25125,1.7
22151,13.6
16466,5.7
19965,7.3
3489,2.6
10733,-3.0
25875,-1.3
9146,3.9
25675,6.2
13094,-3.4
23083,-4.6
27349,-1.9
9816,4.5
24374,4.5
18611,17.8
16045,2.8
7018,-4.0
28129,1.7
7171,-8.0
7811,-4.2
6630,-9.5
17874,13.5
3845,-2.4
13906,12.2
3475,3.9
17659,4.0
24057,27.6
7006,-3.6
15760,8.7
4915,-5.5
26578,-1.8
14168,2.2
20651,17.5
14689,22.5
6845,9.0
25338,4.8
13544,-0.2
21739,6.5
11499,-4.7
26502,0.2
18927,1.5
9281,-3.7
2288,1.8
25246,2.3
12524,19.2
25009,5.5
22784,24.3
77,11.0
28529,7.8
13401,7.3
23628,-0.6
12420,1.4
7914,-6.4
15428,13.4
16584,15.3
2202,15.0
970,-2.4
10329,10.7
616,2.1
25966,-3.0
20708,25.6
11099,18.8
18324,3.1
26234,27.4
13195,14.9
14579,6.6
20446,-1.5
19841,2.9
27741,11.1
9619,16.1
21022,5.3
20890,10.3
14326,-2.3
15193,-2.2
7953,-7.1
21682,6.7
17648,4.2
2471,-5.7
204,2.3
6048,-0.8
11394,-2.8
16065,1.9
17111,-0.8
2201,15.2
7897,-6.0
2901,6.8
22155,13.2
5611,-3.4
1819,1.2
11729,6.2
18620,21.6
19191,2.3
17938,19.4
110,7.4
21007,5.1
4185,6.7
6827,7.9
13643,-2.2
16519,11.0
13045,-4.6
23866,-5.0
17380,9.7
16633,13.7
17620,4.3
2955,1.2
19602,3.5
18816,6.4
14678,22.2
7121,-6.9
14288,-1.5
20545,-1.1
6152,2.1
13221,19.1
27197,2.4
2225,10.4
15980,7.2
21898,5.1
20261,2.1
5555,3.4
19273,18.5
11132,20.0
14170,2.1
2654,-8.2
4663,-3.6
4793,9.4
1785,1.7
18095,9.6
10027,-3.9
13432,5.2
446,-2.2
11375,-2.3
22482,-2.5
8557,-2.4
17378,9.9
9851,2.0
16923,-2.4
1261,-6.6
2860,14.4
26912,29.9
5012,-9.9
27806,6.4
580,-3.4
15046,-3.8
16729,3.6
1022,-3.7
15125,-4.2
5558,3.2
18634,25.8
27931,1.0
12351,-5.9
23532,4.1
8545,-2.3
20932,7.9
22887,-0.2
6776,2.0
26287,17.2
16627,14.0
7137,-7.4
849,4.5
9932,-1.5
14540,1.9
13759,-3.6
3282,6.5
2996,-1.3
7039,-5.1
2010,-1.6
3260,2.9
24004,21.4
1770,2.4
7120,-7.1
27400,-2.9
19137,-0.3
28383,20.1
26797,9.1
22531,-3.2
19165,0.0
12431,2.7
10650,-1.9
1521,10.1
3437,6.1
15648,5.5
20215,4.4
5454,10.8
11759,12.5
3171,-2.0
28554,8.0
23062,-4.3
22804,23.6
18035,14.2
24729,24.6
18920,1.7
18400,0.3
8898,2.3
2992,-1.1
27421,-3.0
9178,1.1
11206,10.8
7763,-2.7
3912,-2.7
27121,6.1
19084,0.0
26649,-3.1
9656,19.6
14969,-2.4
2595,-8.5
25548,21.8
25515,27.2
27820,5.5
23234,4.7
6250,-0.4
13116,0.3
8555,-2.1
19119,-0.7
23441,14.8
3284,6.7
6360,-2.6
20520,-1.5
26098,13.6
17192,7.6
23996,19.5
16545,14.3
2893,7.7
25416,21.1
16490,7.7
4065,17.6
22579,-3.0
10302,7.2
1992,-1.8
28507,9.0
14949,-1.9
4062,16.8
14349,-2.7
1669,3.1
14841,2.5
7364,-11.5
24458,-0.1
10001,-3.1
6646,-10.2
5577,0.3
26931,30.4
4097,15.5
10184,-5.6
17148,1.6
17718,2.9
21027,5.2
14699,22.0
2647,-8.4
12944,-3.6
26762,0.6
3942,2.2
14074,9.6
2793,15.7
2452,-5.2
18935,1.5
4281,2.1
1618,4.0
27325,-1.5
25797,0.8
20857,13.1
6735,-5.2
22205,7.2
21754,5.7
22915,-1.1
9690,21.2
17975,17.5
2308,0.3
26735,-3.5
1616,3.9
12230,-4.7
28266,30.7
5880,-6.5
21916,5.6
8872,-2.9
19372,19.7
4117,14.7
4337,-0.1
4339,-0.2
27362,-2.1
20095,13.2
21503,10.0
25615,11.3
20019,11.8
23095,-4.8
21911,5.5
9462,-0.8
9085,12.8
26576,-1.8
15720,5.7
13829,-1.1
24414,1.6
21254,5.0
19806,2.8
1460,14.7
21200,4.5
8442,2.7
16338,0.0
23109,-5.1
15987,6.5
15963,8.6
27789,7.6
4770,9.4
12964,-3.9
16275,-1.0
25835,-0.2
24238,8.8
9072,16.5
5735,-6.9
704,16.2
23887,-4.5
22645,8.7
26482,1.0
27935,0.9
8088,-8.4
26124,19.6
7694,1.7
5702,-6.6
14336,-2.4
9036,19.1
9338,1.9
12287,-5.3
12253,-4.9
24826,25.2
14702,22.0
11563,-6.0
25089,2.7
8361,8.6
9966,-2.5
16334,0.0
19679,3.0
2988,-0.8
15274,13.8
10195,-5.4
7021,-4.2
19328,20.8
18746,13.9
12416,1.4
20769,25.4
9295,-4.4
3492,2.4
13416,6.4
16674,8.5
12009,2.0
22227,5.4
5489,11.6
537,-4.6
21975,9.4
4660,-4.0
28348,27.2
12104,-2.0
24030,25.6
19024,-0.6
6573,-8.8
22493,-2.7
22504,-2.8
16928,-2.4
12775,0.3
13623,-2.3
16235,-2.0
21276,5.6
7204,-8.7
10514,5.9
540,-4.6
11180,16.7
16097,0.9
14365,-2.9
3687,-2.7
27881,2.8
23019,-3.4
10552,2.6
13913,13.3
5411,5.3
5739,-7.1
27956,0.4
8190,-0.1
631,4.7
23684,-2.2
16610,15.4
5727,-6.9
7832,-4.6
5261,-13.2
16395,1.5
26998,21.6
22740,23.2
10863,-2.3
2948,1.7
5160,-12.2
16360,0.2
17432,7.3
20956,6.2
542,-4.5
4453,-3.6
7625,12.3
17551,5.2
10147,-5.4
11949,6.7
24629,4.4
12547,19.5
5870,-6.9
9712,20.0
25092,2.4
26167,26.3
13725,-2.8
20762,26.7
26115,17.7
8188,-0.4
332,-0.6
27472,0.8
17817,7.4
21683,6.7
2898,7.3
27725,12.5
20730,27.0
11730,6.5
6909,8.7
21343,10.1
11541,-5.6
18213,6.2
24192,12.1
26860,23.9
10180,-5.6
11327,-0.4
26565,-1.6
4330,0.2
22738,23.2
11239,5.9
4356,-0.4
15146,-4.5
27118,6.4
5892,-6.5
25778,1.2
6083,0.2
13554,-0.5
4240,3.7
4009,13.4
9882,0.5
14892,0.1
3597,-1.1
7466,-1.1
14435,-1.2
4928,-6.4
17668,4.0
8903,3.4
12383,-3.8
8806,-6.5
2318,-0.3
27447,-2.6
27220,1.4
4760,8.7
13798,-3.1
5476,11.7
3745,-2.2
7935,-6.7
24444,0.3
26405,4.4
5618,-3.7
22633,5.4
17612,4.3
13680,-2.8
11012,5.0
7361,-11.5
19276,19.6
14514,0.6
23630,-0.7
11921,10.4
14603,12.3
7404,-11.6
8781,-6.0
352,-1.0
8911,4.8
9632,17.9
13234,20.8
6636,-9.9
331,-0.4
14677,22.1
13207,17.7
27416,-3.1
6902,9.5
18361,1.8
24815,25.6
10025,-3.8
14942,-1.6
24990,6.2
17413,7.9
4580,-8.7
724,17.4
27549,20.2
11440,-3.6
13361,11.6
18876,3.3
8384,6.6
23811,-4.5
24619,2.4
18772,10.8
6256,-0.4
17672,4.0
21903,5.3
23314,21.9
21886,4.9
15325,21.9
19286,21.0
7776,-2.9
15163,-4.4
1799,1.2
9031,19.3
24373,4.6
16786,0.9
23724,-3.0
25095,2.4
15815,11.6
20398,-1.7
7403,-11.7
17227,12.2
26615,-2.6
15555,7.0
2284,2.2
16790,0.8
19164,0.0
2313,-0.1
17068,-3.2
16697,5.9
9047,19.1
2798,16.0
14855,1.7
23787,-4.0
27769,8.8
16530,12.5
10964,-0.4
13766,-3.7
20224,3.8
8320,12.8
16620,14.5
20305,0.6
24946,8.9
17547,5.2
24184,13.1
15727,6.0
4897,-4.0
9765,11.4
4514,-6.4
18401,0.2
3177,-1.8
4447,-3.4
3585,-0.7
23725,-3.0
1458,15.3
16960,-2.8
16607,15.5
23921,1.7
345,-1.2
14884,0.5
13704,-2.6
5069,-10.6
25692,5.2
3302,7.6
6931,5.5
16906,-2.1
1189,-5.8
12564,18.8
12013,1.7
12091,-1.7
18693,21.9
3236,1.2
14853,1.8
7457,-2.9
9959,-2.3
15259,11.1
14131,4.1
8848,-6.5
9183,0.7
13850,3.3
28057,-2.0
15476,9.2
1834,1.3
19003,-0.1
9964,-2.5
13934,14.1
15852,12.7
11313,0.5
5381,1.1
13879,10.5
13334,14.8
1375,9.1
27326,-1.5
13191,14.2
28098,-2.0
21562,8.2
13598,-1.7
18090,10.1
16367,0.2
24170,15.0
8676,-4.8
23165,-5.5
21065,5.2
976,-2.7
10894,-2.3
16618,14.6
5413,5.7
27035,14.7
23031,-3.7
2979,-0.4
4213,5.1
25987,-3.2
27721,13.0
20710,25.9
5093,-11.2
16347,0.1
9133,5.4
5478,11.9
10838,-2.3
17114,-0.6
20162,8.7
19459,12.7
14968,-2.3
16060,2.2
17375,10.2
11890,15.7
9110,8.8
13491,2.0
9366,1.5
16092,1.0
6576,-8.9
10157,-5.5
12353,-5.9
28542,8.0
5398,3.9
28219,23.7
13862,6.1
5966,-5.7
7225,-9.2
19179,0.5
25795,0.8
25612,11.6
13018,-4.3
19246,14.3
28325,30.8
16390,1.1
4167,8.2
8309,13.3
22387,-0.7
20948,6.4
3484,2.9
25496,28.0
22800,23.8
7571,13.9
17359,11.3
10057,-4.4
721,17.4
1987,-1.7
136,5.1
5397,3.8
20750,27.1
25758,2.0
5349,-5.5
26436,2.8
5809,-7.5
20501,-1.8
11619,-6.7
27952,0.4
26520,-0.4
7335,-11.0
25501,28.1
24494,-1.0
903,0.5
15136,-4.2
6257,-0.5
18770,11.2
1483,14.4
16308,-0.3
14296,-1.7
19508,7.2
22066,25.5
4294,1.7
19721,3.0
24216,10.3
15480,9.1
11698,1.1
1433,14.3
21131,4.7
2609,-8.5
6819,7.5
17544,5.3
22325,1.2
23800,-4.2
2218,13.0
1736,1.3
7501,5.5
20323,0.0
24065,27.1
5378,0.4
5243,-13.1
6211,0.5
20928,8.1
20529,-1.3
24817,25.5
20942,6.9
12006,2.2
21890,5.1
23340,25.3
19436,16.3
8535,-1.8
19585,3.5
7632,11.8
18672,19.4
17756,2.7
28272,31.2
23503,6.3
20569,-0.4
17370,10.7
18715,17.3
26429,3.1
28024,-1.2
5840,-7.1
3574,0.1
22873,0.3
1631,3.6
11492,-4.9
17347,12.5
12984,-4.0
2982,-0.6
4577,-8.6
13991,14.7
3957,4.4
25564,19.9
16035,3.5
26837,19.2
18625,23.3
8677,-4.8
9843,2.6
15574,6.6
19033,-0.6
26007,-3.3
24570,-2.1
3707,-2.9
24194,11.9
26620,-2.6
1443,15.0
22634,5.6
17709,3.3
17786,4.4
5137,-11.9
20123,12.7
22780,24.3
7415,-11.3
26319,12.2
1534,8.7
18428,-0.5
10146,-5.4
24724,23.7
10783,-2.7
17092,-2.0
11175,17.5
26104,14.9
2736,7.6
3543,0.7
26902,29.3
17974,17.6
8775,-5.9
14100,6.5
10173,-5.7
8389,6.2
12647,10.2
22713,21.8
22434,-1.7
6506,-6.8
5932,-5.8
20267,2.0
12075,-1.1
16264,-2.4
6701,-10.3
18074,10.9
22611,1.2
42,12.7
24890,14.6
16450,4.6
25228,2.6
17043,-3.7
10442,15.2
14956,-1.9
22594,-2.2
10834,-2.4
3805,-3.6
20194,5.6
23116,-5.1
26658,-3.2
4246,3.4
1486,14.9
5244,-13.1
7180,-8.3
1338,2.0
27850,4.1
4463,-4.1
3884,-3.5
6921,7.4
7542,11.9
26309,13.8
1520,10.3
14418,-1.9
3695,-2.7
2319,-0.4
21594,7.7
2586,-8.3
14186,1.3
10883,-2.4
14203,0.7
26384,5.8
24857,19.6
24329,6.6
3011,-1.8
4480,-3.9
16243,-2.2
20764,26.0
27393,-2.8
23301,20.0
6652,-10.4
1388,9.4
7108,-6.7
2567,-8.2
8562,-2.4
18158,6.9
9077,15.4
13072,-4.5
17050,-3.6
19914,5.7
25130,1.6
16031,3.7
3289,7.0
4792,9.5
2732,7.0
6516,-7.2
20212,4.5
3009,-1.8
28126,1.0
8459,1.7
10775,-2.8
9079,15.0
12135,-2.8
5762,-7.8
1742,1.8
12268,-4.9
1373,9.3
7197,-8.7
11000,3.9
12898,-2.8
351,-1.1
12303,-5.6
5121,-11.7
11010,4.7
13038,-4.6
12595,16.9
9670,20.3
22315,1.4
7405,-11.6
9892,0.0
1260,-6.6
23346,25.7
9468,-1.0
10012,-3.4
5436,8.7
3887,-3.5
17181,6.2
27501,7.8
28500,9.1
24869,17.8
3930,0.1
27424,-3.0
2207,14.6
7502,5.6
12461,9.3
9013,19.1
12616,14.2
22352,0.3
27525,14.1
19614,3.5
20568,-0.4
3425,7.0
3052,-2.3
8935,9.7
5852,-6.9
19610,3.4
26839,19.7
8702,-5.0
19931,7.3
13290,19.6
4048,17.7
17288,15.5
11284,2.0
6566,-8.6
5939,-5.8
5675,-6.2
7652,7.3
4586,-8.9
4510,-6.3
22112,22.8
8047,-7.5
8506,-0.8
1177,-5.7
23035,-3.6
8900,2.8
24701,19.9
24848,21.7
2039,2.5
20087,13.7
3050,-2.3
27837,4.8
21987,11.8
3536,1.0
1690,2.6
22333,0.9
21978,9.6
7277,-10.0
25450,26.2
16441,4.8
3803,-3.5
13137,4.0
10647,-1.9
25182,2.0
16948,-2.7
26322,11.9
21517,9.5
9657,19.8
25052,4.0
1026,-3.9
28497,9.3
20370,-1.2
23859,-5.2
9849,2.2
26294,16.2
25575,17.1
13379,9.2
14615,14.9
6329,-2.1
13338,14.4
2292,1.4
9735,17.3
21424,11.7
19772,2.8
21010,5.2
28167,11.4
28250,29.0
20725,26.7
28299,32.1
4584,-8.8
16991,-3.1
1051,-4.4
20308,0.5
1,9.5
15892,11.3
7583,14.2
21470,11.6
23546,3.2
7794,-3.6
1948,-1.6
16538,13.3
24426,1.0
8150,-5.6
6986,-2.1
23534,4.0
13316,17.0
17453,6.6
24262,7.8
20610,8.2
7444,-5.9
21907,5.3
24002,21.0
27476,1.8
13198,15.8
27977,-0.1
10642,-1.7
21335,9.3
2478,-5.7
22895,-0.4
26229,28.0
9391,0.8
646,7.4
27183,2.9
12633,12.2
5931,-5.8
3276,5.2
24858,19.3
5470,11.6
20399,-1.7
3186,-1.5
9906,-0.5
10771,-2.8
17954,18.1
23373,26.7
6571,-8.8
18722,16.2
17919,19.6
13646,-2.4
27679,25.2
21741,6.3
11564,-6.0
23161,-5.7
3993,11.1
22745,23.6
21595,7.7
26650,-3.1
24100,26.7
25053,4.0
21152,4.6
26481,1.1
1780,1.9
8743,-5.5
16061,2.2
4695,2.1
24540,-1.8
17162,2.7
2149,15.7
14716,20.7
7621,12.8
12452,7.2
28440,11.9
24349,5.9
16838,-0.7
8606,-3.3
22126,20.2
21098,4.7
17236,13.6
19604,3.5
17913,17.7
7535,11.1
6930,5.5
8855,-6.2
23531,4.2
9169,1.7
25165,1.2
3572,0.2
12043,0.4
11278,2.5
5277,-13.4
26458,1.8
4564,-8.2
23419,21.4
24419,1.5
6743,-3.6
466,-3.0
559,-4.5
2878,10.3
3326,8.7
4593,-9.0
4543,-7.5
6799,5.3
18604,18.8
25428,23.2
11019,5.8
21937,5.9
14438,-1.1
7186,-8.4
4991,-9.4
27446,-2.6
2653,-8.3
6265,-0.9
25004,5.7
22934,-1.5
24697,19.1
22515,-2.8
13832,-0.9
26579,-1.8
15419,14.3
13065,-4.7
19930,7.4
27392,-2.7
2422,-4.5
23003,-3.1
8255,9.8
15780,11.3
4080,13.8
2631,-8.7
1958,-1.8
3281,6.3
19035,-0.6
19701,2.8
15518,7.7
8489,-0.4
19278,19.8
9359,1.8
4220,4.8
23298,19.4
8313,12.7
25557,22.2
9195,-0.1
6874,10.0
25689,5.3
20852,13.5
22746,23.6
15686,4.0
7340,-11.2
20461,-1.8
22425,-1.5
11410,-2.9
13297,18.8
18376,1.3
3442,5.7
22208,6.8
12038,0.6
16024,3.9
13923,14.0
5394,3.4
21215,4.5
15403,15.9
802,10.8
22415,-1.3
10812,-2.5
1082,-4.9
19516,6.7
24791,28.0
11,10.4
21202,4.5
18008,17.3
15172,-4.2
20107,13.5
18147,7.1
18958,0.7
26613,-2.5
9122,6.8
16034,3.5
27309,-1.0
25906,-1.9
25008,5.5
15608,6.3
26027,-2.2
21059,5.1
948,-1.6
13452,4.1
22575,-3.1
25916,-2.2
7873,-5.5
13831,-0.9
11964,5.2
14824,3.4
16439,4.5
24797,27.7
10944,-1.7
16018,4.4
1968,-2.0
20654,17.6
19839,2.9
14178,1.6
8713,-5.0
27363,-2.1
24784,27.8
3710,-3.2
24483,-0.7
11442,-3.7
24248,8.3
22234,5.0
22959,-2.2
25572,17.4
24084,27.5
10846,-2.4
8566,-2.7
