,r_humidity_1h
1329,87.8
1908,69.6
5474,29.7
21793,69.8
10936,88.1
23563,61.3
14843,76.9
9394,95.1
15027,99.9
8509,74.8
26695,99.9
1575,73.3
19723,86.0
22341,74.1
21314,61.5
4775,27.1
18553,75.3
5196,88.7
28569,90.3
13522,90.5
12468,68.3
14914,93.7
23557,58.8
28279,18.6
11741,47.0
25265,96.3
10199,99.9
26253,22.1
1608,72.8
14428,99.9
712,47.8
17724,95.3
2147,27.2
24568,99.9
20647,61.2
21673,65.4
15502,57.9
5548,30.1
15427,38.8
4236,64.1
12810,99.9
24541,99.9
12765,97.6
28214,30.5
5082,63.7
13994,42.5
7631,35.1
12058,79.5
17759,99.3
22879,41.7
24511,94.8
3622,88.4
17920,52.2
13620,99.9
10308,50.7
23566,69.9
3826,99.9
1322,91.8
6943,30.9
3106,90.2
5197,88.5
6353,99.9
10141,95.1
6563,99.9
9355,99.9
10383,35.5
3746,99.3
23635,88.5
5355,49.5
7599,33.9
25777,81.3
4321,62.6
25293,99.9
23638,90.4
1976,63.7
14459,99.9
25341,88.8
18076,66.0
13921,50.1
23985,36.0
15969,71.5
7258,83.0
25679,46.8
11190,31.3
18082,65.9
7724,61.5
19041,92.4
22196,39.4
3579,86.7
5298,97.9
10707,95.2
24028,28.2
12228,99.9
22819,17.8
24602,97.9
22958,57.6
20245,72.9
26296,21.3
20202,76.9
21544,62.6
14534,99.9
22383,86.9
5968,81.5
19063,87.7
6764,63.7
10890,90.8
9612,38.6
4799,29.1
9950,74.1
24139,31.9
6667,99.9
27603,30.9
21676,65.3
9652,34.0
15920,78.4
25106,91.8
7546,34.2
9662,28.7
15371,35.5
12132,99.9
11011,55.5
13093,99.9
16268,99.9
27275,97.2
25926,95.5
408,9.99
2978,75.8
491,9.99
16472,99.9
18462,99.9
19502,67.9
12665,67.2
20415,99.9
9731,28.0
21611,60.8
9992,86.3
12208,99.9
16143,99.9
3290,52.4
6928,30.0
11845,39.8
10584,65.1
3618,87.9
21619,67.4
12490,62.3
5201,88.6
21878,83.2
18505,94.9
5139,71.5
16145,99.9
18527,77.1
12789,99.1
11110,33.5
4738,28.2
18431,99.9
6575,99.9
5221,92.1
16229,99.9
7683,48.7
6346,99.9
13199,57.0
26255,22.2
16896,99.9
2500,93.2
8993,28.6
8785,74.5
8154,81.0
5198,88.3
15123,99.9
22902,47.6
4904,33.9
10671,88.1
19496,68.5
4618,55.2
13828,98.2
21654,64.5
23292,33.7
21601,62.3
8073,99.9
7107,53.5
17204,98.8
26545,81.7
7623,31.2
24037,28.7
13797,99.9
984,95.3
3997,60.4
9644,32.4
23171,99.9
26823,33.6
26058,67.1
15985,72.7
27161,74.1
14399,99.9
9545,82.8
15296,39.8
26096,41.3
4922,41.8
1670,69.6
23224,51.3
10198,99.9
24978,57.7
222,8.75
26365,42.3
9794,31.5
18292,89.3
18699,38.9
22777,17.3
6891,34.0
19379,41.5
15550,50.4
26168,29.8
8788,75.2
22500,99.9
14231,99.9
25402,61.7
5896,71.4
25919,93.6
25071,90.0
24223,50.4
21294,63.0
27367,99.9
24485,90.8
3591,84.8
13713,99.9
26396,41.8
4945,44.5
1335,83.1
9723,31.1
5790,80.6
7940,98.8
24847,32.1
28032,99.9
7964,99.9
18593,58.2
4781,32.9
5113,63.1
15990,73.9
3544,82.2
12365,99.9
9258,74.5
24831,29.9
16579,70.6
1248,99.9
27034,33.3
8901,43.9
21854,78.5
5463,30.5
5377,44.8
4138,59.0
17374,66.5
6376,99.9
24931,56.9
1139,99.9
24649,73.6
8696,73.3
22461,99.9
19600,88.4
8622,59.2
2231,23.4
11415,76.9
19269,44.4
20856,52.1
22761,16.5
18478,99.9
25417,51.7
3449,54.2
10823,91.2
2331,50.4
14301,99.9
13550,94.9
21242,70.6
3812,99.9
16494,99.9
6966,38.7
21003,82.5
13619,99.9
17814,75.4
3294,51.1
15366,35.2
11069,38.1
24576,99.9
5359,46.6
21966,93.7
4366,67.5
15725,99.9
24621,79.6
8705,68.8
28259,20.5
23,5.17
22457,99.9
5816,80.0
2184,22.8
409,9.99
4856,27.4
28101,99.9
14379,99.9
14902,89.4
24730,42.0
14778,55.6
22647,37.5
28492,87.5
6041,92.2
23213,62.4
10752,97.1
15766,99.9
1667,69.7
16555,81.0
7867,96.8
20313,90.5
14525,99.9
17626,84.5
20182,67.9
16238,99.9
19584,86.4
12545,50.0
17870,59.7
2267,23.4
15965,73.3
22851,36.3
10616,74.7
18472,99.9
2181,24.1
17746,99.1
12036,76.4
19794,88.4
17644,87.6
19845,88.1
22772,17.1
17332,61.1
4224,78.8
26146,32.8
4822,30.0
6062,88.8
13319,36.7
14161,84.0
24123,32.7
18079,65.6
21030,80.5
1899,77.2
4291,61.7
4239,63.8
12064,81.1
13183,61.9
7510,34.0
4662,32.3
21489,47.3
26342,31.7
14604,85.7
9284,79.6
16964,99.9
23540,63.0
25482,28.3
26224,24.7
6936,32.4
22237,45.8
5763,84.1
1566,64.4
27662,20.9
9709,26.6
12407,98.1
2923,48.1
19215,57.0
15441,41.5
22984,67.2
20108,56.1
3371,49.1
13066,99.9
8216,62.2
23015,79.1
5630,62.4
16014,80.9
25187,96.7
9820,40.1
7484,45.1
2252,22.0
4970,48.5
18968,87.4
18818,65.3
8091,99.9
15016,99.9
18015,50.8
23743,99.9
10017,93.4
27230,89.6
10126,92.5
1891,75.6
10727,98.8
8663,69.2
18107,68.0
16898,99.9
4288,62.0
4914,39.1
11227,39.6
5180,84.8
2552,99.9
19451,47.6
8452,99.9
9352,99.8
13723,99.9
3796,99.9
2301,28.0
22581,99.9
26292,21.5
13238,42.6
7210,67.0
10874,89.1
12561,49.1
19678,85.9
8249,64.9
9326,96.7
3081,91.4
24119,31.9
16198,99.9
9886,55.1
12395,99.9
12041,77.3
25065,87.5
19087,84.8
21742,55.8
16682,85.8
4757,32.6
13928,50.9
19071,86.2
23619,86.2
9904,61.5
20838,40.8
12082,90.6
11719,65.8
8472,99.9
11150,27.9
15083,99.9
27927,93.5
3197,70.9
10869,85.8
19483,59.5
7009,40.9
13795,99.9
6527,99.9
13874,59.0
20055,56.0
13843,89.5
19647,88.3
9556,68.2
14290,99.9
15407,35.5
22681,18.5
12417,88.7
4020,55.3
14142,78.0
21187,75.8
6096,93.0
13129,92.3
19471,56.4
15199,86.3
3540,79.0
3577,87.9
3711,99.9
16927,99.9
921,76.1
1361,75.4
3201,68.9
22414,97.2
22858,39.1
16712,96.4
20469,99.9
7745,63.2
22662,27.2
19555,68.8
2967,74.8
17377,65.5
23876,99.9
27262,93.1
476,9.99
6330,99.9
5045,59.9
26678,97.8
3628,92.2
697,51.1
23971,39.3
23698,97.8
3959,64.9
27554,37.6
663,7.59
17458,76.9
19641,87.7
22997,72.1
13611,99.9
20555,99.9
27029,32.9
12824,99.9
6620,99.9
7314,90.9
6413,99.9
2569,99.9
17062,99.9
15519,51.7
13430,67.8
24564,99.9
4296,61.9
2248,23.4
959,88.2
8439,99.5
7519,31.3
16996,99.9
4103,44.8
22103,41.7
11453,86.9
28189,38.4
6195,93.9
13811,99.9
22742,18.0
18637,45.5
13209,51.8
6982,38.3
28474,79.7
24609,89.2
26759,64.4
15223,68.8
20872,51.6
11607,99.9
21993,79.2
18626,48.8
7505,39.0
5396,39.2
10556,55.4
23206,64.4
20236,77.5
8689,74.1
27987,99.9
11149,27.3
13809,99.9
16900,99.9
4549,52.1
25485,28.7
28310,22.6
10240,88.4
16435,99.9
16271,99.9
20600,82.6
15593,58.6
14439,99.9
28124,93.3
7895,99.9
14746,31.4
8277,61.9
15838,87.8
13805,99.9
20836,41.8
2836,32.4
7242,75.6
159,7.68
27642,15.8
17059,99.9
19779,88.6
5204,89.3
6808,41.7
8123,99.9
10832,90.6
4657,35.1
11558,99.9
12153,99.9
3311,50.8
1454,52.1
25208,94.0
12277,99.9
13653,99.9
8789,76.3
8670,68.0
5592,49.1
17523,78.2
978,96.1
23030,79.3
15841,85.3
20046,56.2
16247,99.9
17535,75.7
13480,79.8
5293,97.2
18718,44.5
12853,99.9
3888,99.9
18751,46.2
8109,99.9
20130,54.1
27929,93.9
9931,67.8
10475,29.0
9259,74.6
19169,90.4
6274,99.3
28386,50.8
4387,54.0
20557,99.9
21140,76.7
17575,82.5
20191,70.2
21433,48.5
20845,42.3
18371,99.9
17175,99.9
24213,44.3
22193,40.4
3319,47.9
3416,54.5
1008,99.9
15323,39.9
10551,55.7
12094,94.1
22084,41.8
27834,73.5
14302,99.9
1174,99.9
8271,62.1
8847,91.6
18694,36.7
22551,99.9
20054,54.8
23783,99.9
19597,88.4
2228,23.4
27384,99.9
23463,37.8
11997,61.8
18743,45.2
27946,96.2
20701,34.1
15062,99.9
21571,67.0
9029,23.8
12367,99.9
26800,40.6
23470,37.3
25779,82.1
24210,44.7
35,4.93
2803,31.1
2168,27.2
1013,99.9
15266,42.9
15717,99.9
27843,73.9
1283,99.9
4920,41.7
8965,29.2
17571,81.7
7700,55.6
22331,72.7
15834,85.9
17436,79.2
20045,55.4
13585,99.2
11201,34.4
20302,88.1
25601,36.7
7802,83.3
25079,92.0
26745,91.2
8323,56.1
7341,95.3
9574,61.6
25138,98.3
8413,65.3
6924,29.9
9521,99.9
17222,91.6
18351,96.2
24554,99.9
22326,69.9
21153,76.1
19480,60.5
2451,79.0
17872,60.7
18273,85.4
11715,68.9
715,45.8
5854,77.7
14575,99.9
25393,66.6
21266,69.0
22721,19.2
25323,99.9
6504,99.9
2540,99.9
8351,59.6
16598,74.9
13678,99.9
489,9.99
22031,56.8
25945,99.4
14138,77.3
24802,31.7
10479,31.4
16041,89.4
21181,76.5
14410,99.9
8858,80.3
16223,99.9
10014,92.7
24166,37.3
17861,59.9
932,77.6
23456,25.9
5560,28.0
1894,75.5
24134,34.7
11043,44.8
12350,99.9
18737,45.4
11216,36.3
3474,60.6
12640,52.6
20189,70.0
24228,51.9
7473,43.5
23273,36.3
3412,51.1
23864,99.9
2741,55.3
24397,71.5
24819,32.9
20974,78.5
7713,60.1
24972,55.2
20793,33.2
6190,93.8
7922,95.1
24244,57.5
27445,99.9
6967,38.3
7979,99.9
26199,28.8
3452,56.5
8152,84.6
7852,93.0
5941,66.1
18610,54.9
6715,99.9
13284,37.9
9028,21.6
7426,79.4
22221,45.4
536,9.99
3673,98.7
827,45.0
17625,84.0
13668,99.9
27869,81.8
15952,73.2
2588,99.9
25486,32.2
20897,59.5
27632,22.7
19320,40.2
18543,71.1
25997,99.9
22612,62.8
5882,75.0
14073,54.0
1315,98.4
23573,71.6
26166,32.2
9490,99.9
21778,64.3
15009,99.9
7110,52.4
2401,58.4
28329,29.8
11253,46.5
431,9.99
26320,26.4
21687,60.3
17173,99.9
12712,86.1
7585,36.6
25580,29.5
24445,82.1
2611,99.9
28076,99.9
1294,99.9
19558,68.2
20784,34.5
13383,52.7
7968,99.9
25151,99.9
20691,38.2
28573,90.0
19809,90.0
17342,64.6
28486,86.3
2850,35.4
11585,99.9
8257,64.5
5671,78.0
11171,28.9
7693,53.0
5620,63.3
21502,49.0
17765,99.3
14431,99.9
25185,99.3
5654,78.9
25921,94.3
7278,81.6
28415,61.4
4498,77.0
19577,82.0
4917,41.2
28321,26.7
16994,99.9
16354,99.9
11255,47.1
20516,99.9
19185,82.3
24017,31.2
13179,64.3
14523,99.9
2872,35.6
11536,99.9
1111,99.9
11839,39.8
26367,42.8
18201,83.3
20086,54.4
7469,42.8
20570,99.9
24226,50.9
14888,88.9
25407,56.5
20668,48.9
19655,86.2
18414,99.9
3431,54.3
26034,79.2
4756,30.2
4969,48.7
9761,22.8
3428,56.2
19720,85.8
14691,36.3
28312,25.1
23138,96.1
14946,82.8
3117,91.2
1107,99.9
15,5.35
830,53.0
23781,99.9
574,9.99
1559,61.5
16653,70.4
14705,34.3
17407,75.8
16787,99.9
15194,90.1
10739,98.0
22869,41.4
18488,99.9
23197,73.9
2985,80.6
13080,99.9
20904,58.8
24743,36.8
15782,99.9
3568,84.1
21931,96.8
25598,34.8
25881,79.5
1804,99.9
5215,92.2
17515,76.8
18805,57.6
1815,99.9
6763,67.8
17613,83.8
23521,50.9
13469,77.7
27013,25.4
7567,43.2
15586,57.3
27879,83.3
27218,86.7
18881,73.0
21976,87.7
22626,45.8
6388,99.9
4031,55.7
25607,37.9
24874,37.9
429,9.99
14474,99.9
15624,71.3
12651,59.5
1567,66.9
10950,88.1
2186,22.1
5549,31.8
3259,60.9
15075,99.9
23662,93.4
15774,99.9
103,6.04
13,5.11
3013,81.4
15127,99.9
9021,24.3
27794,57.5
9697,27.9
15436,40.6
19645,88.9
23776,99.9
20475,99.9
23661,91.8
20765,32.7
1710,72.0
16689,89.1
2739,55.2
22908,49.7
20648,58.3
16496,99.9
21495,48.3
1635,79.3
25256,95.2
6493,99.9
17343,64.2
12084,91.3
15488,59.1
27694,19.0
2784,38.4
17851,63.5
23970,41.6
3262,59.6
12657,62.8
22249,47.2
1366,70.1
27860,77.9
15423,37.8
5572,35.2
6683,99.9
7711,59.2
27257,93.9
15232,60.8
22118,45.6
8266,64.6
12873,99.9
20366,99.9
9489,99.9
24338,66.0
14935,86.6
2173,23.4
11311,57.0
10797,91.9
2593,99.9
4412,48.4
9065,23.8
5090,60.4
18305,90.8
19557,67.9
19183,84.7
20927,67.4
12379,99.9
4859,29.1
27543,41.7
3019,79.7
23515,49.8
25110,93.7
94,5.52
21981,83.0
10328,45.7
8367,61.0
4616,55.7
13806,99.9
16636,67.8
10034,92.6
10608,71.3
6302,99.9
13945,49.7
16399,99.9
12308,99.9
12979,99.9
6770,60.1
28244,22.6
6067,88.7
3962,64.2
19171,88.8
10106,99.9
3370,48.6
363,9.99
16939,99.9
19964,95.1
12482,65.7
25668,45.5
27575,30.3
25487,29.7
27865,80.8
13537,92.6
10921,89.7
17504,76.0
19620,85.5
20938,64.5
28417,61.1
24546,99.9
27423,99.9
25303,99.9
5934,64.8
21780,64.5
1672,70.6
6214,96.4
25442,38.5
14520,99.9
17726,95.7
12516,59.0
12459,71.0
16554,79.1
14720,38.9
4957,46.2
26793,47.1
8671,68.9
15338,35.0
1733,76.2
23061,84.9
16600,73.5
13264,39.1
17219,90.3
17842,65.2
5399,45.7
23409,13.2
13036,99.9
24258,60.4
24657,69.7
615,9.6
25012,76.5
15533,50.8
7477,44.7
7374,98.3
16170,99.9
18453,99.9
21394,49.0
15796,96.5
10593,66.4
16863,99.9
23164,99.9
13146,80.1
13052,99.9
4176,74.3
16832,99.9
8999,25.7
19818,90.3
26634,94.4
6609,99.9
21414,48.7
22029,58.5
17837,66.8
26189,29.0
584,9.99
3265,57.5
23304,26.6
9700,28.8
89,6.34
9648,34.4
7052,43.9
13287,37.2
18649,44.8
21106,72.5
23188,91.5
21559,61.8
27558,34.6
9569,65.2
13030,99.9
10392,34.3
24209,44.0
2930,49.5
21842,77.2
12169,99.9
7608,32.9
13301,36.5
893,59.4
3916,97.2
17066,99.9
21992,78.7
25511,21.8
14214,97.1
20797,33.7
3010,83.7
9090,25.4
20715,39.5
11363,62.7
8503,77.0
19858,87.4
26182,29.9
8763,73.8
15106,99.9
10400,31.8
28087,99.9
3209,67.3
5297,97.9
310,9.98
18969,86.4
12284,99.9
4879,31.5
3576,87.9
27666,18.2
2626,99.9
6661,99.9
19479,60.4
28327,29.1
5357,49.4
17939,48.1
27164,74.4
26460,59.1
5226,92.9
19734,88.3
7900,99.6
21789,68.6
515,9.99
18769,48.8
15089,99.9
4326,64.2
26910,24.3
27690,18.2
16397,99.9
6492,99.9
5978,85.6
26407,50.2
24501,91.2
20917,63.8
26899,24.3
13039,99.9
12478,63.9
17210,94.5
10686,92.5
22560,99.9
1232,99.9
8531,79.3
5991,93.2
18283,88.0
7917,94.6
22710,16.3
19605,90.6
16326,99.9
24928,55.8
22417,98.2
17249,79.8
11901,37.7
1055,99.9
13062,99.9
20032,55.5
15291,39.9
23538,58.9
21121,73.0
18654,46.5
16497,99.9
8207,63.5
14136,76.2
11749,43.1
5582,46.7
9562,64.2
22240,46.2
23934,52.4
20499,99.9
5986,90.0
19824,90.3
6433,99.9
8448,99.9
22147,35.4
18338,91.9
28105,99.9
7316,89.8
223,8.81
8210,62.5
12648,56.9
27901,85.8
26524,76.2
16930,99.9
12130,99.9
9348,96.9
27215,86.3
219,8.67
12895,99.9
4130,53.8
27567,35.2
8021,99.9
14826,67.0
15957,72.2
13509,89.2
28298,22.8
26700,99.9
3617,88.7
5085,62.6
5536,29.0
25530,21.1
3798,99.9
1526,57.4
10145,92.4
5956,72.0
11250,45.3
21888,84.5
17191,99.9
19067,88.0
16977,99.9
13501,85.4
21315,60.7
6472,99.9
10711,96.2
12310,99.9
8745,69.9
18165,81.2
11986,49.7
12140,99.9
28487,85.3
1730,76.1
1998,62.8
22964,57.0
7690,51.5
20276,79.2
11296,54.9
1959,61.4
8218,63.8
10587,65.0
5613,64.4
11879,35.6
16789,99.9
11356,57.8
9610,38.0
15111,99.9
76,5.64
28538,90.7
24592,99.9
8939,33.3
9339,95.9
3793,99.9
18117,74.7
14167,79.0
1591,73.8
25001,73.0
15737,99.9
11264,44.0
27948,97.3
8986,29.0
24155,34.6
3288,50.1
3467,64.7
759,45.5
23952,49.1
10215,99.9
9163,46.1
16108,99.9
6424,99.9
3582,85.5
7810,84.7
14881,87.3
12463,69.0
11360,61.0
28549,88.9
6260,97.5
18848,70.0
12574,48.5
15151,99.9
496,9.99
2219,21.0
9592,37.4
20117,55.6
2429,71.4
763,47.8
20892,63.1
12826,99.9
3304,51.1
21699,59.8
18830,71.5
11748,44.1
9760,22.3
27151,72.3
5135,72.5
9970,78.8
6549,99.9
27178,79.8
28090,99.9
27513,56.9
2818,36.0
10303,49.7
20271,81.4
18732,45.9
26239,24.0
8988,28.0
8268,62.8
26586,85.7
11616,99.9
22127,39.6
27868,81.5
541,9.99
6204,95.2
25941,98.1
18356,99.2
16052,90.2
12720,88.6
15288,40.9
1323,91.7
7956,98.6
27700,20.9
3350,47.9
3249,62.5
24342,65.2
6572,99.9
22034,53.9
15099,99.9
21129,75.6
14134,76.7
5908,69.5
2180,22.8
2065,36.4
9549,75.2
12007,68.2
18103,65.7
18803,58.9
2822,36.1
13718,99.9
4845,30.1
12497,62.0
16890,99.9
2359,52.9
7579,42.2
15630,80.4
7655,37.3
19543,70.9
13666,99.9
26775,52.8
17387,69.8
2997,85.4
18128,79.0
23993,37.9
22466,99.9
22789,17.2
24589,99.9
15467,51.4
25479,30.3
9038,22.8
6787,57.8
19959,95.6
17495,76.5
14184,87.3
13009,99.9
26438,60.2
3459,62.7
18519,80.3
2835,32.1
27282,98.1
23478,49.9
22006,73.9
15067,99.9
4688,32.8
5546,28.3
16542,87.5
27319,99.3
14386,99.9
17324,58.8
17822,71.2
5725,82.2
19184,83.4
26861,24.5
5320,77.9
28510,90.9
16299,99.9
27645,16.8
2497,91.7
18919,72.9
11423,81.1
9048,23.2
22621,49.0
12811,99.9
14277,99.9
23123,97.5
15196,87.3
7495,43.6
11803,45.0
24287,66.1
556,9.99
6978,40.0
24927,55.4
25938,97.5
6167,91.3
24493,89.5
3967,62.1
20436,99.9
8975,29.6
16942,99.9
25064,87.1
13181,64.6
13580,98.5
983,96.4
21496,49.4
9729,29.2
27350,99.9
24556,99.9
22169,35.9
24361,72.3
27439,99.9
21829,76.0
7727,62.2
27510,59.5
4039,55.1
13446,75.3
1673,69.6
8846,91.9
11096,32.0
861,55.6
4259,69.4
4300,61.5
9914,60.1
9437,99.9
19579,83.9
7970,99.9
27644,15.7
20159,57.9
6100,92.9
3611,89.6
17152,99.9
14392,99.9
19013,89.0
27278,97.5
3368,47.6
19023,91.6
3981,57.8
18963,87.0
3144,83.8
6710,99.9
3164,75.1
3360,44.9
20163,60.0
709,47.6
23082,91.5
2960,67.6
23283,31.4
11153,28.0
4571,54.7
109,6.49
800,41.8
12186,99.9
28324,27.6
3886,99.9
25877,75.9
22335,73.2
26238,27.2
25688,50.2
18752,47.3
22250,48.1
24497,90.8
8808,81.0
2604,99.9
12796,99.9
2587,99.9
17064,99.9
13519,89.7
15044,99.9
8664,68.8
8267,65.1
27097,54.3
26623,92.4
8337,58.1
10754,95.3
21912,92.9
12021,72.0
25309,99.9
27776,49.6
14906,91.4
21347,55.2
24453,87.0
10210,99.9
15707,99.9
21998,78.4
10086,99.5
10432,31.2
1974,64.5
15683,99.9
5449,31.6
28362,44.7
28527,89.9
7060,45.0
22703,21.4
26153,33.7
5644,68.6
22544,99.9
11075,35.3
12107,95.6
21645,64.1
19353,43.8
19943,87.6
16831,99.9
4876,29.1
8882,62.9
26100,39.8
9999,87.9
16861,99.9
8423,77.0
10655,85.2
20242,72.7
22160,35.4
5832,79.7
11650,99.9
16276,99.9
6143,92.5
25047,84.2
7494,44.2
12760,94.4
15504,56.4
14140,77.9
5071,71.9
7251,78.0
27162,74.0
14937,84.5
5709,77.9
9221,62.5
10714,97.1
24101,33.0
13531,91.2
27522,51.2
4083,54.5
16402,99.9
8098,99.9
28197,37.0
17617,84.1
20500,99.9
10269,69.4
13163,74.3
4803,27.9
4312,61.4
17297,60.8
15886,79.4
59,5.46
17755,99.9
14973,98.5
2337,51.2
4714,29.1
12433,88.5
9241,72.9
10121,99.9
171,7.91
15663,99.9
18601,60.4
13105,99.9
7553,42.3
301,9.66
28425,63.2
19296,43.5
7629,32.6
10035,93.8
19029,92.8
27807,63.1
4192,75.3
6626,99.9
25339,89.1
13847,88.5
25851,92.0
18016,49.1
18621,54.1
24843,30.5
14764,48.3
15580,55.6
27020,29.4
20443,99.9
8967,30.4
28130,83.0
12965,99.9
28525,89.3
17732,97.4
9896,56.7
17475,76.9
26161,31.5
11468,91.1
14928,92.6
13366,45.1
4030,57.0
8946,31.9
17688,89.2
14456,99.9
11144,28.8
17985,50.6
28352,41.4
10565,61.3
16573,74.3
17468,77.1
1247,99.9
26042,73.1
10643,83.0
25224,96.0
11154,25.6
15799,94.9
23496,38.2
20333,96.2
18152,81.9
9536,93.5
3103,88.8
24290,65.5
10208,99.9
9724,32.1
10188,99.9
10782,94.4
16287,99.9
5719,85.3
24683,51.9
18430,99.9
17978,55.6
22954,56.8
16281,99.9
23424,18.4
1113,99.9
14278,99.9
22532,99.9
12340,99.9
12170,99.9
13782,99.9
20871,51.0
17048,99.9
24825,31.4
18247,84.0
17403,76.7
26784,51.4
2740,53.2
21660,63.9
11100,31.1
4722,25.8
18615,54.9
16073,96.7
1217,99.9
12415,90.9
16168,99.9
3631,93.4
6994,38.8
6679,99.9
22884,43.3
11219,34.7
6545,99.9
18747,46.0
25436,45.8
19967,92.8
19514,72.0
10912,89.9
9900,57.9
17933,49.0
23386,15.3
6063,88.2
23262,41.5
14552,99.9
26746,89.5
13451,75.9
20448,99.9
24526,99.9
18725,44.6
11362,61.8
28535,90.1
0,4.96
28044,99.9
10972,75.2
9160,47.0
24757,35.9
917,77.4
11973,49.6
356,9.99
28526,89.0
6554,99.9
28342,37.1
22021,67.1
26152,32.1
17397,73.2
19999,63.6
20747,31.7
3562,83.5
25314,99.9
15877,84.6
7977,99.9
7467,46.8
8598,58.4
357,9.99
3947,68.5
2194,21.2
421,9.99
185,8.32
24388,70.5
13348,38.8
23600,79.8
13310,36.3
2971,74.2
5159,80.3
13291,37.8
21344,54.8
24239,56.0
2395,60.4
4839,31.6
12039,78.5
22453,99.9
23981,36.4
14713,41.0
10130,96.1
7946,99.5
96,5.75
19318,41.1
1043,99.9
10868,85.5
21859,77.2
24292,64.9
6107,94.2
1515,52.9
14135,76.4
14207,96.7
10911,90.3
4267,65.9
17841,66.3
21034,73.6
2095,24.9
23446,19.3
506,9.99
6833,39.9
7472,43.9
10075,99.4
13834,94.3
17085,99.9
27219,86.4
1244,99.9
24753,38.3
13732,99.9
13820,99.9
17681,89.2
1025,99.9
17104,99.9
13608,99.9
2166,28.5
27290,97.5
8261,65.5
6628,99.9
16968,99.9
27134,70.3
7728,63.2
27310,99.9
10474,28.5
13457,76.0
1010,99.9
3672,98.6
8507,75.1
5692,79.6
13568,96.4
302,9.71
6497,99.9
25359,83.2
20816,39.6
22989,74.1
8353,61.3
24187,43.0
22929,49.5
8961,29.8
3694,99.9
4999,53.1
862,52.6
2758,50.9
18845,70.1
9845,49.0
21731,56.7
21747,55.9
1384,62.5
2754,47.6
24653,71.8
11210,33.0
24340,64.6
21369,49.3
16305,99.9
10864,86.7
9045,22.7
23581,72.3
19022,91.3
15631,82.3
8717,65.0
19038,91.7
17896,57.4
11947,43.7
19224,52.0
21021,78.1
1882,76.6
10811,91.1
24222,49.8
26519,76.0
19503,69.5
7943,99.9
23467,42.0
7057,45.0
12569,48.7
12621,47.7
11236,43.9
26127,38.1
3027,86.1
8839,90.0
23618,86.0
1465,56.1
23657,90.6
2566,99.9
18910,76.1
18905,76.6
16144,99.9
4843,31.5
12923,99.9
13523,91.1
8380,60.3
316,9.99
26994,21.2
5363,47.6
10785,93.6
18439,99.9
2951,69.7
9978,81.0
11404,72.5
13908,52.6
2392,60.5
4266,66.0
7842,93.0
9600,36.4
1620,80.1
27488,68.0
23744,99.9
11767,49.3
11276,45.0
11179,27.3
27954,95.2
931,76.9
23924,60.9
15628,77.5
9668,27.8
14748,28.8
24386,73.4
5981,87.9
5774,80.4
25179,99.9
8510,74.8
5826,79.7
19355,42.7
498,9.99
5664,76.0
8956,30.0
1877,79.4
14339,99.9
14154,84.3
19634,88.3
7200,64.3
10583,63.9
11489,94.8
9257,74.3
5465,34.5
27260,94.2
17494,76.7
15088,99.9
1814,99.9
16003,76.6
17449,79.2
11342,56.4
16209,99.9
20384,99.9
2592,99.9
22640,38.8
12343,99.9
27903,86.7
4297,62.1
22018,67.0
8256,65.0
27160,73.7
10537,57.0
25939,97.6
11161,29.7
9947,74.3
1865,89.5
25518,21.8
11063,39.7
19527,76.2
7549,39.5
9401,96.1
26720,99.9
22280,58.4
8303,58.6
12092,91.8
20213,73.7
5935,64.1
9223,64.3
14005,40.5
3237,60.8
17100,99.9
2518,96.7
24925,54.1
17989,54.3
380,9.99
13551,95.0
26381,44.2
7253,78.4
2512,95.6
20101,53.2
17753,99.8
23092,92.8
23790,99.9
24208,44.1
18799,56.8
6774,61.1
23487,45.0
5340,53.7
10531,56.3
24616,81.9
26638,95.5
1151,99.9
10076,99.5
26698,99.9
16748,99.9
25068,88.5
17883,57.8
9470,99.9
7275,82.1
10373,38.5
1712,71.7
13203,54.4
7176,63.3
1105,99.9
9050,22.8
22345,75.2
4395,51.7
5547,29.9
13951,52.0
25227,95.1
16616,69.5
5864,72.4
23020,80.9
20646,61.8
14380,99.9
18800,57.9
11112,33.5
27652,18.8
12349,99.9
28182,44.4
18879,72.7
9936,68.7
19180,85.5
18723,44.7
11902,37.9
26913,22.8
6201,94.4
12019,72.4
16380,99.9
20870,50.9
25862,89.7
2625,99.9
10261,76.1
19363,42.0
14291,99.9
2510,95.7
22116,45.3
25620,41.7
7490,44.0
23667,95.1
16139,99.9
7533,37.4
23824,99.9
19506,70.1
8108,99.9
23398,15.5
5116,67.3
26059,67.5
2106,26.0
9852,54.2
17317,58.5
26343,32.2
8920,37.0
14350,99.9
4299,61.2
766,45.1
26507,72.7
5323,71.2
25223,96.1
27831,72.7
8199,63.5
4225,77.8
2304,32.6
8742,68.2
5851,81.6
23845,99.9
24146,34.3
24533,99.6
27739,36.2
10995,62.2
18528,76.3
25859,95.4
11634,99.9
13466,77.0
28402,55.4
8588,59.4
16429,99.9
10094,99.9
1685,73.3
4135,57.8
377,9.99
22940,53.3
16770,99.9
10715,97.2
9142,38.3
5401,46.4
4836,30.4
23008,82.3
16226,99.9
19157,93.1
20532,99.9
15977,68.5
9143,39.4
19652,87.8
7907,99.9
1786,95.2
9939,70.2
7916,94.7
6284,99.9
