,air_temperature_1h
5253,-19.5
8129,-11.6
7482,-5.8
9035,5.0
19922,2.7
3876,-5.1
22807,4.5
28481,2.9
26133,4.2
2680,-7.0
2706,-4.8
12678,0.0
5895,-10.9
2203,-0.5
10214,-8.4
15242,3.0
16947,-5.5
2855,0.9
7323,-15.4
28125,-1.3
27924,-4.1
26328,2.9
15651,3.2
12800,-4.3
10927,-5.0
5785,-12.7
5995,-10.3
28290,12.1
23469,-0.4
6593,-14.2
750,3.0
18633,7.6
18034,8.0
21791,3.7
19644,-1.2
19223,3.5
27981,-5.5
4930,-13.9
10509,-0.7
19616,-0.4
26610,-7.4
23272,1.4
26186,6.6
3533,-2.7
15978,6.8
18753,4.8
2126,-0.7
16986,-5.5
22161,5.7
21622,4.3
1531,4.0
18971,-3.7
18255,2.7
14832,-1.5
27052,4.5
3490,-0.5
19573,-1.5
8570,-0.8
10006,-6.6
166,9.8
6434,-7.4
26206,6.6
20760,9.5
9990,-5.6
6252,-5.1
9152,-0.2
864,-2.3
25175,-2.8
28085,-6.6
10490,1.5
669,10.14
24085,8.6
17782,2.4
6210,-5.0
7446,-8.4
8524,0.5
17126,-3.3
26820,2.9
16560,5.3
922,-4.5
3207,-3.8
852,-1.3
20380,-5.0
20047,4.5
14622,4.5
3038,-6.5
9584,6.2
4952,-14.4
2447,-8.8
18918,-1.7
4728,-12.2
16406,-2.0
24214,3.7
19338,7.1
22130,6.8
17539,3.2
13520,-3.0
23771,-8.6
25081,-2.0
27628,11.1
22700,4.3
14580,-0.2
4450,-7.4
812,2.2
15133,-6.6
20253,-0.4
4809,-10.6
7071,-8.3
19815,-0.4
6752,-5.3
19886,1.2
8864,-3.8
1068,-8.1
25570,7.8
17038,-6.0
725,3.2
13149,1.0
25869,-3.8
3586,-2.7
23435,4.5
11936,2.9
6972,-6.0
3430,1.7
4131,4.7
23926,-1.5
22585,-4.8
11562,-9.4
13076,-7.1
14564,-1.0
8752,-4.6
27896,-2.7
21028,0.7
1330,-4.0
11883,5.0
18860,-0.2
17856,7.3
20786,8.5
21263,2.4
2806,0.0
6092,-6.5
4684,-12.4
7781,-5.8
7077,-8.6
28416,7.5
1166,-8.8
23329,2.4
16096,-0.4
14415,-3.2
21355,5.8
8457,-0.2
8400,2.7
97,9.93
16417,-1.7
15912,6.2
1267,-9.9
23880,-9.1
3173,-5.0
18580,5.0
13839,-2.0
24575,-5.8
469,9.4
10778,-5.8
870,-3.2
18689,8.1
5181,-18.7
21459,7.5
8287,1.7
13541,-3.7
11925,3.7
5707,-13.2
26538,-5.6
4675,-12.6
5094,-17.0
1259,-9.6
24393,-1.0
19201,0.5
28255,10.6
7706,-3.0
19458,4.8
19552,0.7
2058,-0.5
6113,-6.3
11659,-8.8
8048,-11.4
7975,-11.7
1640,0.4
4265,-0.7
7552,-1.8
26582,-6.3
7882,-9.4
23338,3.3
1326,-4.1
20737,9.8
12837,-4.6
13056,-7.8
27058,4.3
24347,1.5
16351,-2.5
27803,0.4
24331,1.7
24639,1.2
9653,6.6
707,2.7
19810,-0.4
3327,0.9
27113,0.0
5540,-6.1
1714,2.2
8529,0.0
19770,-0.2
1347,-2.3
7725,-3.5
10164,-8.6
17231,3.5
13081,-6.8
2090,-1.5
26511,-5.1
23666,-7.3
16850,-4.0
23330,2.4
26026,-5.3
3594,-3.2
5,9.92
6208,-5.0
24114,8.5
26940,9.3
386,9.47
23180,-9.1
25988,-7.8
27321,-6.6
15499,3.7
23837,-9.4
26900,7.0
8803,-6.6
14263,-3.8
14718,8.0
22730,4.0
12380,-7.0
815,2.0
15270,4.3
9224,-4.1
7038,-7.6
644,10.02
23930,-1.2
16021,3.5
28403,8.6
20294,-2.2
25712,-1.0
6441,-7.9
19830,-0.2
10242,-4.6
1485,4.7
3538,-2.7
1945,0.5
9288,-7.0
12847,-5.1
15047,-6.6
7347,-16.2
5492,-6.3
635,9.9
3358,1.0
4844,-10.7
22667,4.5
20624,3.2
5904,-10.7
18177,3.2
25719,-1.2
20854,5.5
24590,-4.0
13607,-5.0
3162,-5.1
16706,-0.4
21752,5.2
15986,6.0
579,9.32
9398,2.7
22838,2.9
2454,-8.6
27495,0.5
25823,-3.5
22576,-5.8
8703,-3.7
5430,-10.1
1325,-4.3
19176,-2.3
27251,-5.1
24508,-4.5
12977,-7.0
19309,7.1
4100,5.8
22553,-6.5
18509,1.0
8616,-2.0
22376,-3.8
7153,-10.7
5696,-13.2
2915,-1.3
16710,-0.2
291,9.72
21750,5.2
339,9.59
9025,3.8
3127,-6.1
25183,-2.0
16767,-2.5
5673,-12.7
8850,-7.1
17368,5.2
10762,-6.0
11035,0.4
20788,8.5
9482,-0.8
3089,-6.3
12613,6.3
12196,-7.1
21303,3.3
18178,3.2
26501,-3.8
22381,-3.7
12472,2.4
19689,-0.8
69,9.95
19935,2.4
4314,-2.2
15966,7.1
21809,3.5
16392,-2.2
25294,-3.0
13404,1.4
15688,1.2
10389,2.2
6044,-8.3
13876,4.2
18635,7.5
14128,-0.7
27933,-4.5
6191,-5.0
2444,-8.4
15422,8.5
12938,-6.6
40,10.0
1787,0.5
26010,-7.4
2815,-0.5
26055,-0.5
12567,6.3
7813,-7.3
24424,-3.7
14630,5.0
12538,6.6
18023,8.6
26414,-1.7
27587,9.9
10359,1.7
6884,-3.2
7714,-3.3
22489,-6.0
10909,-5.0
2037,-0.4
6505,-10.4
318,9.67
11087,2.7
19060,-2.7
6370,-6.3
16969,-5.6
12122,-5.8
474,9.37
10241,-4.6
18538,3.3
24481,-4.1
13407,1.5
25698,0.4
11256,-1.0
19575,-1.0
14092,2.7
5767,-13.6
16022,3.5
11366,-5.1
22936,-4.6
15641,3.3
11718,-0.7
11695,-3.7
26488,-3.7
4133,4.5
12986,-7.0
8508,1.0
26777,-0.2
22114,7.0
13173,3.7
320,9.67
8768,-5.1
13976,7.0
198,9.77
1739,1.4
1403,1.5
7215,-11.2
11981,0.9
24157,7.0
20174,2.9
15361,9.9
21873,2.7
22543,-6.6
2137,-0.7
2131,-0.8
9414,0.9
27296,-6.0
16486,-0.2
1336,-3.3
26019,-6.1
26973,9.8
7190,-11.6
27570,9.0
2185,-0.5
11263,-1.2
21478,7.5
2757,-2.0
27272,-5.6
11843,5.2
6485,-10.6
19178,-2.2
146,9.83
5339,-14.5
13512,-2.8
12932,-6.3
10005,-6.5
2655,-11.2
7609,-0.7
17467,2.9
17976,9.0
24285,1.2
6731,-9.3
4458,-7.9
28550,3.0
16210,-3.3
772,3.0
14605,2.9
8002,-12.4
13562,-4.0
5446,-8.4
12885,-5.8
25856,-5.5
19925,2.5
18466,-3.0
12918,-6.1
25865,-4.0
26300,4.8
15833,5.7
28233,9.0
20455,-4.8
13000,-7.1
20287,-1.7
26535,-5.6
2880,0.4
7162,-10.3
22561,-6.6
4780,-10.4
3410,1.9
4426,-6.0
16398,-2.0
24959,3.0
7902,-10.4
4316,-2.3
21666,4.3
23632,-6.6
9974,-5.1
3770,-4.3
14146,-1.5
9250,-5.5
18994,-3.8
3122,-6.1
23686,-7.3
11660,-8.4
16956,-5.5
12408,-3.2
22444,-5.5
3323,0.7
8234,-0.8
10132,-7.4
26991,9.6
10619,-4.6
18049,7.1
17730,1.2
16345,-2.5
3348,1.4
26349,0.9
14472,-2.2
8360,2.4
26177,6.5
24812,9.8
17510,3.0
24111,8.0
4256,-0.5
1466,4.2
6293,-6.5
4935,-14.0
23024,-7.9
713,2.5
8471,-1.3
19433,7.5
16926,-5.1
7337,-15.9
18777,3.3
22303,0.0
5897,-10.7
2810,0.0
14,9.83
22192,2.9
3107,-6.0
22389,-4.1
25374,4.7
23868,-9.6
10808,-5.3
1922,1.2
18496,0.0
26741,-6.3
12606,6.8
1822,0.5
14125,-0.4
7459,-7.1
24950,3.8
22907,-4.3
12037,-2.8
10408,2.5
15052,-7.1
8316,2.4
19019,-3.8
19114,-3.7
577,9.3
806,2.5
3828,-5.1
8348,2.4
21597,4.7
26605,-7.1
25819,-3.8
15097,-6.8
2721,-4.3
26069,0.9
12980,-7.3
15771,3.0
24128,8.5
28160,3.7
3462,0.2
3856,-4.0
8078,-12.4
2410,-7.8
15307,8.5
23772,-8.6
13160,2.4
23027,-7.9
3894,-5.8
28093,-7.0
5926,-10.4
12888,-5.8
6693,-15.0
14477,-2.2
18944,-2.8
23626,-6.5
25371,4.7
21855,3.0
3503,-1.7
23499,-2.5
6996,-6.8
12795,-4.3
28478,2.9
4477,-9.3
3955,1.0
13865,3.2
20356,-4.8
27223,-4.3
6288,-6.3
16121,-0.8
21649,4.7
16605,6.2
8036,-11.6
14113,0.4
10267,-2.2
23493,-2.3
23084,-8.9
16375,-2.5
26517,-5.1
3508,-2.2
14473,-2.2
20738,9.5
26699,-8.4
2282,-3.3
9000,3.8
26299,5.0
10743,-6.6
24337,1.5
3674,-5.3
21581,4.2
19944,2.0
15754,2.5
980,-6.3
15006,-6.0
1268,-9.8
8831,-8.4
10024,-6.6
14400,-5.3
6421,-7.0
7817,-7.6
13528,-3.3
22348,-2.7
19760,-0.5
2681,-7.0
22615,1.0
14788,1.4
19551,0.7
8587,-2.0
22732,4.0
8333,2.7
26105,3.5
9567,5.2
10773,-5.8
242,9.7
22172,4.5
2656,-10.9
16714,-0.5
26547,-5.5
10083,-7.6
23807,-8.9
21668,4.2
12590,5.8
12612,6.6
656,10.1
2264,-2.8
18060,6.5
18890,-0.7
1117,-9.1
19835,-0.2
156,9.82
4166,2.2
26932,8.6
20638,4.2
19541,-0.2
5127,-17.7
22605,-0.8
4882,-12.1
8074,-12.2
9898,-2.0
1935,0.9
15591,5.5
19397,6.8
14257,-3.7
18607,4.7
13006,-6.8
2838,-0.2
22525,-6.0
15469,4.5
27961,-4.6
16562,4.7
6971,-5.8
23458,1.5
20561,-3.5
10893,-5.1
26703,-8.8
12401,-4.3
4622,-13.7
25745,-1.7
22638,2.7
10253,-3.8
5173,-18.5
25489,9.8
22289,0.0
12788,-4.1
10886,-5.1
3403,1.9
699,3.0
10988,-2.7
18802,1.5
15362,10.1
5583,-9.1
26541,-5.8
23808,-8.9
26331,2.5
21096,1.5
17530,3.0
10688,-7.0
2341,-5.8
3939,0.0
23147,-9.9
17599,2.5
22098,8.0
27063,4.3
19089,-2.8
19196,0.0
24534,-5.5
15845,5.7
15820,5.2
27684,12.9
6882,-3.3
19310,7.3
2639,-12.7
25611,4.5
3033,-6.6
25199,-0.7
19000,-3.8
7722,-3.3
2445,-8.6
21442,7.3
12799,-4.1
12706,-1.8
4597,-14.0
18328,0.9
14159,-1.7
16858,-4.3
22882,-3.0
15015,-6.8
23911,-3.2
21423,7.1
23782,-8.8
13687,-5.1
8383,2.4
15850,5.3
25971,-7.4
17160,-2.2
14637,5.3
12022,-2.0
4893,-12.6
4336,-3.2
19012,-3.5
25751,-2.2
9080,3.8
28485,2.7
11320,-4.3
19974,2.2
25057,-0.8
13882,4.3
11559,-10.1
27232,-4.6
28242,10.1
16292,-2.5
13256,8.6
23522,-2.5
12471,2.2
28237,9.6
13414,0.5
2175,-0.8
9626,6.0
27859,-1.5
9354,1.5
23195,-5.8
5016,-15.7
11678,-5.6
6598,-14.2
23104,-9.3
2146,-0.7
6670,-16.0
24761,8.3
416,9.52
22646,3.2
6154,-5.1
24354,1.2
4233,0.2
13898,5.5
28053,-6.3
7093,-9.1
10590,-3.2
17451,2.9
11910,4.3
22286,0.0
20489,-4.8
11082,2.9
8437,0.0
10140,-7.3
8412,2.5
24280,1.0
11349,-5.0
11953,1.9
13769,-6.3
8732,-3.8
14406,-4.0
8005,-12.2
27988,-5.6
12190,-7.0
3070,-6.1
17450,2.7
6953,-4.8
26138,4.3
14434,-2.7
21641,4.3
11413,-6.5
23022,-7.9
21372,6.0
17190,0.2
10053,-7.6
4752,-11.7
12226,-7.8
14388,-5.3
3935,-0.5
449,9.49
23434,4.3
9200,-2.0
22176,4.2
22625,1.4
2274,-3.2
28304,12.6
19077,-2.5
19148,-3.2
2493,-10.1
9084,3.7
775,3.2
7119,-9.9
14182,-1.8
5820,-12.4
23756,-8.4
9766,3.0
15873,6.0
3471,-0.2
15345,10.4
15943,6.6
2374,-6.0
21300,3.3
9745,4.8
19315,6.5
10582,-2.8
13245,8.1
9009,3.3
2774,-1.7
7605,-0.8
23786,-8.8
27380,-7.1
19190,-0.7
3958,1.5
19208,1.5
13591,-5.0
19151,-3.2
1610,1.0
6585,-13.6
11119,4.0
26714,-8.8
6863,-3.2
26853,5.2
16867,-4.3
2344,-5.5
25457,9.1
8049,-11.2
9063,4.0
13014,-6.3
18487,-0.8
12333,-9.4
7805,-6.6
20933,2.0
4159,2.7
13322,8.1
27683,12.9
26379,-0.2
10777,-5.8
15474,4.5
17635,2.2
15722,1.5
17608,2.5
12758,-3.2
9513,0.4
26718,-8.8
9264,-5.3
9198,-1.8
1725,1.5
7205,-11.9
3158,-5.3
15019,-6.8
6021,-9.3
2255,-2.2
18696,7.3
2574,-12.4
18813,1.2
11383,-4.5
4235,0.0
6915,-3.2
18557,3.0
2079,-0.8
17140,-2.8
10818,-5.5
27454,-5.1
9351,1.5
11443,-7.1
10831,-5.3
2064,-1.2
8906,0.7
16207,-3.5
26487,-3.8
3037,-6.6
21661,4.8
15617,5.2
5691,-13.2
23784,-8.8
19017,-3.7
13172,3.5
3587,-2.7
15777,3.2
8995,3.5
12095,-5.0
3872,-5.0
21339,4.8
28077,-6.6
22368,-3.3
13085,-6.6
11406,-6.1
17465,2.9
286,9.72
10028,-7.0
21025,0.7
1757,2.4
14570,-0.5
25350,2.4
3890,-6.0
3925,-2.0
11848,4.8
17798,4.2
13561,-4.1
18703,6.8
24082,9.0
14307,-4.1
20060,4.7
17690,2.2
17184,0.0
26495,-3.7
24256,1.2
25925,-6.5
23353,3.5
6666,-15.9
21018,0.5
6055,-7.6
27577,9.1
18774,3.7
4107,5.7
13483,-1.8
15676,2.5
8966,2.5
14684,8.3
24502,-4.1
7816,-7.6
15152,-6.6
8576,-1.3
19544,0.2
26303,4.5
6177,-5.0
6926,-3.8
15712,1.4
6217,-5.0
6618,-14.5
6451,-8.1
16313,-2.3
8220,-2.0
4322,-2.5
16601,5.3
10656,-5.6
7578,-1.3
9658,6.6
27591,10.1
17517,2.7
23240,-0.7
24785,9.6
19733,-0.4
9510,0.0
9073,3.8
3883,-5.5
14003,7.3
22032,6.5
372,9.52
900,-2.8
22603,-1.3
23954,1.0
8843,-8.3
22233,1.4
25128,-3.0
12215,-7.8
13507,-2.8
20937,2.5
21805,3.5
11478,-8.8
8200,-3.0
7509,-4.0
10224,-7.4
7295,-13.2
8635,-3.2
2738,-3.5
15933,6.8
14272,-3.8
2606,-12.7
14981,-5.6
12952,-6.6
6611,-14.0
28436,4.8
9011,3.7
18078,6.0
16936,-5.1
17383,4.8
27347,-6.5
2153,-0.7
19401,7.1
27231,-4.6
2484,-9.4
8469,-1.2
11569,-9.6
25666,1.2
7348,-16.2
19484,1.7
12578,6.0
1544,2.5
13569,-4.5
10217,-8.3
8399,2.5
24051,7.6
21647,4.7
5013,-15.5
13022,-7.3
12356,-9.6
971,-6.1
9306,3.3
15379,10.3
7991,-12.1
26946,9.5
6523,-12.7
24520,-5.1
3816,-6.3
12163,-6.8
10393,2.5
8381,2.5
397,9.5
27460,-4.3
26252,7.1
24193,4.3
19833,-0.2
13861,2.9
19918,2.4
5472,-6.6
8405,2.7
4046,6.2
14299,-3.8
11687,-4.3
4694,-11.2
23303,2.0
19243,5.0
21865,2.7
21366,6.2
2475,-9.3
3630,-4.3
15240,3.0
23640,-6.8
14662,7.0
3682,-5.5
17097,-4.3
8546,-0.4
25226,-0.8
865,-2.5
6610,-13.9
5921,-10.6
13987,7.1
24190,4.7
4197,1.0
15681,2.2
909,-4.0
8865,-3.8
12682,-0.2
27369,-7.0
1172,-8.9
16469,-0.5
12236,-7.9
611,9.77
27540,6.0
26585,-6.5
14562,-1.0
27722,7.3
4002,4.0
8095,-12.9
18065,6.5
14975,-5.8
14063,6.6
7308,-15.0
17482,3.0
780,3.0
11620,-10.6
24652,1.9
3984,3.2
5509,-6.1
15180,-4.8
15404,9.1
21877,2.5
14405,-4.1
23673,-7.4
22707,4.7
2795,-0.7
27205,-3.8
2690,-6.1
11867,5.5
4459,-8.1
1291,-7.9
6503,-10.7
17595,2.5
10471,2.7
27481,0.0
11371,-5.3
28566,3.0
925,-4.8
24351,1.4
12027,-1.7
6716,-11.6
22673,4.2
10703,-7.0
5984,-10.4
24664,2.9
9639,6.5
4262,-0.7
6165,-4.8
27169,-3.0
26468,-2.7
24610,-1.3
7352,-16.2
9109,2.9
18353,-0.8
14538,-1.7
21879,2.7
11157,4.0
22488,-6.0
12161,-7.0
25091,-2.3
6224,-5.1
1649,1.4
2543,-11.6
10997,-1.2
28131,-0.2
11397,-6.1
11373,-5.5
24257,1.2
3769,-4.5
7046,-7.8
22778,4.0
27126,-1.0
4777,-10.7
1312,-5.8
5326,-15.0
18179,3.0
25616,4.2
11238,-0.2
9601,5.7
12959,-7.0
4779,-10.6
6022,-9.4
22000,4.7
14866,-3.0
10320,0.9
27098,1.4
21064,1.2
24827,9.6
18922,-1.7
27302,-6.0
3522,-2.5
17307,7.1
1255,-9.6
4388,-4.6
26410,-1.7
2372,-5.8
25701,0.0
226,9.72
18731,5.2
5063,-16.7
23074,-8.8
22814,3.8
26241,7.1
2533,-11.2
23045,-8.3
20472,-4.6
15239,3.0
7801,-6.8
21407,6.6
16036,2.4
11002,-1.0
11103,3.5
15536,6.3
26814,2.9
4024,5.0
2187,-0.7
27614,11.1
19592,-1.5
7138,-10.6
11138,4.2
12519,5.3
27226,-4.6
14426,-3.0
14589,0.2
7486,-5.6
13730,-5.3
10957,-4.0
9854,-1.7
24986,1.0
14934,-3.3
14394,-5.3
14419,-3.5
21391,6.3
13144,0.9
20383,-5.0
11681,-5.3
18227,3.0
28358,11.1
14607,2.7
22220,1.5
10654,-5.6
15690,1.2
19942,2.0
26324,3.2
17858,7.3
355,9.52
24171,6.0
10426,2.5
28517,2.9
11290,-2.8
6109,-6.5
19993,3.8
13053,-7.8
21484,7.6
8382,2.4
7671,-1.8
7141,-10.9
9563,5.2
14080,4.3
3080,-6.5
22661,3.8
10535,-2.5
2198,-0.2
2981,-5.6
22881,-2.8
19681,-0.7
8817,-7.8
17812,5.2
19155,-3.2
16167,-2.7
12575,6.8
18710,6.2
10902,-5.1
27403,-7.1
9139,0.4
11046,0.9
25525,9.1
6017,-9.6
18995,-3.8
1399,1.0
19601,-1.7
23406,4.5
18099,6.0
13824,-3.2
12857,-5.5
28018,-5.8
12785,-4.0
13546,-3.8
23418,4.3
9129,0.9
16647,5.2
1951,0.2
996,-6.8
5414,-10.6
7726,-3.5
9320,2.5
3752,-4.5
7144,-10.9
26956,9.3
127,9.85
27386,-7.1
27090,1.7
16908,-5.0
26248,6.6
17584,2.5
21665,4.3
7419,-12.6
597,9.6
19188,-1.2
3909,-4.3
2354,-5.8
9988,-5.8
1381,0.5
27579,9.5
5779,-12.7
22965,-5.3
27003,9.8
15372,10.4
8646,-3.3
25848,-4.8
270,9.68
23207,-3.7
27190,-3.2
28457,4.7
12521,5.2
13892,4.8
5578,-8.6
18498,0.0
18415,-3.3
1197,-9.4
25340,1.7
17157,-2.2
12338,-9.4
26599,-6.8
5915,-10.6
14036,7.5
20876,3.5
18965,-3.7
26440,-3.0
3627,-4.1
6817,-3.2
11055,1.5
7064,-8.1
25054,-0.7
22385,-3.8
191,9.78
3411,1.7
24544,-5.6
17426,3.0
22790,4.2
23130,-9.3
7863,-8.9
27953,-4.1
5037,-16.2
24143,7.5
10765,-5.8
22548,-6.3
23451,2.5
27989,-5.6
1014,-7.4
26297,5.5
19326,6.3
23580,-4.8
9727,5.3
4489,-9.8
16677,2.4
9810,0.7
13853,0.5
27182,-2.0
24907,5.8
22164,5.2
5185,-18.7
15821,5.2
24401,-1.7
1452,4.3
23251,0.7
3479,-0.2
21044,1.4
26960,10.3
14821,0.5
13556,-4.0
11407,-6.3
24457,-4.0
2378,-6.3
8619,-2.0
13103,-3.9
21963,3.7
9676,6.3
5943,-10.3
14043,7.6
26761,-2.0
6139,-6.0
8711,-3.3
2672,-8.4
829,0.7
20779,8.8
2214,-1.0
4234,0.2
13989,7.0
14998,-6.0
4566,-13.2
10352,1.2
23741,-8.3
21262,2.4
7888,-9.4
22627,1.5
2268,-3.0
2902,-0.2
11476,-8.6
2751,-3.0
1721,1.7
7844,-8.4
12347,-9.4
14979,-5.6
17214,2.7
4650,-13.4
7937,-10.7
9141,0.0
22349,-2.7
23460,1.2
19305,6.8
25854,-5.3
13331,7.8
28544,2.2
21169,1.4
18104,5.7
23065,-8.1
25105,-1.7
26952,9.1
27149,-2.3
6933,-4.0
26905,8.0
17570,2.5
11003,-0.8
18264,2.5
4653,-13.4
10345,1.5
13857,1.9
5688,-13.1
24580,-5.5
22089,8.1
26671,-8.1
9199,-1.8
15126,-6.6
13368,4.8
15778,3.2
1406,1.9
6685,-16.0
19520,-0.7
21373,6.2
15378,10.1
7665,-1.7
12173,-7.1
4013,4.2
4550,-12.7
24897,6.0
19390,6.6
7462,-7.0
10704,-6.8
8904,0.7
7084,-8.8
1708,2.0
525,9.27
13158,2.2
6686,-16.0
10371,1.4
13558,-4.1
8553,-0.4
9270,-5.6
1584,1.2
19862,0.5
27551,6.5
18302,0.9
2298,-4.5
5712,-13.2
28420,7.2
22027,7.1
11693,-4.0
8180,-5.5
9444,0.9
12622,6.0
27907,-4.0
19612,-1.2
17899,8.1
24279,1.0
9686,6.5
4759,-11.1
9631,6.3
21383,6.3
1518,4.2
3261,-1.8
24588,-4.3
9370,1.9
25838,-3.8
7384,-16.4
15056,-7.3
2962,-4.8
16157,-2.8
3980,3.5
2853,0.9
15505,4.5
2241,-1.5
5532,-6.3
5998,-10.3
13043,-7.9
25282,-3.0
3242,-2.5
4864,-10.9
19300,6.5
7812,-7.1
19548,0.0
177,9.8
24330,1.7
5047,-16.4
14252,-2.8
11200,2.7
24839,9.6
14808,1.2
5091,-17.0
4906,-13.1
7377,-16.2
7023,-7.9
15045,-6.6
27980,-5.5
13200,6.2
8759,-5.0
20983,-0.5
5017,-15.7
22216,1.5
8829,-8.4
12880,-5.6
26645,-7.4
1735,1.2
23034,-8.1
24816,9.8
9921,-2.7
22267,0.4
4700,-11.9
196,9.77
14464,-2.0
19476,2.5
27791,1.7
26413,-1.7
8640,-3.3
15713,1.4
18534,3.2
26706,-8.8
17345,6.0
11307,-4.0
9432,0.5
424,9.49
25603,5.2
6908,-3.2
24557,-5.8
5599,-10.4
16796,-3.0
6879,-3.2
7695,-2.8
22468,-5.3
10627,-5.1
16619,5.7
2368,-6.0
25986,-7.8
11196,3.0
2139,-1.0
8594,-1.8
25492,9.6
400,9.49
9922,-2.8
28282,11.6
19427,7.3
14360,-5.1
17052,-6.5
7592,-0.4
194,9.77
18914,-1.7
11609,-10.6
9627,6.2
11151,4.5
4723,-12.4
7747,-3.5
661,10.09
14927,-4.3
25345,2.2
14340,-4.6
17541,2.9
23742,-8.3
11107,4.0
24142,7.5
17929,9.1
23113,-9.6
16321,-2.5
11516,-9.1
23941,-0.4
4277,-1.0
6665,-15.9
23143,-9.9
20281,-0.8
26151,5.5
24891,6.3
1216,-9.6
17415,3.3
27364,-7.0
22764,3.8
22654,3.3
16342,-2.5
3555,-2.7
7808,-7.0
9088,3.7
14765,3.5
24275,1.0
16178,-3.2
15762,2.7
468,9.45
21511,6.8
11753,1.5
10614,-4.1
28190,6.5
18841,0.5
12392,-5.3
4642,-13.6
4847,-10.7
22841,3.0
10138,-7.3
25233,-0.7
11757,1.9
17,9.88
18131,3.2
17735,1.0
10680,-6.5
19327,6.2
19564,0.0
10628,-5.1
6644,-14.5
4089,5.5
15169,-6.1
25849,-5.0
3809,-6.5
12757,-3.2
19074,-2.7
20229,0.0
19061,-2.7
20979,-0.4
26727,-8.4
17973,9.1
361,9.55
5255,-19.5
8236,-1.0
27676,13.2
14595,1.4
7884,-9.4
21351,5.5
8157,-6.1
8058,-11.6
8258,0.2
23237,-0.8
2458,-8.9
16699,-0.7
4936,-14.0
3700,-5.5
863,-2.2
16611,6.2
9094,3.5
18817,0.4
10155,-8.3
6213,-5.0
10202,-8.4
6207,-5.0
20517,-4.3
19565,0.0
2346,-5.6
18092,5.8
19225,3.5
27283,-5.6
16739,-2.2
9057,4.5
27331,-6.5
27370,-7.0
6510,-11.7
15216,0.0
10508,-0.5
3006,-6.1
25678,1.0
18043,7.3
3729,-5.1
23898,-5.6
12424,-2.7
28083,-6.6
9357,1.7
5795,-12.7
4658,-13.1
20437,-4.6
16934,-5.1
21182,1.2
27986,-5.6
3721,-5.6
21705,4.8
1498,4.5
21220,1.7
19040,-3.7
12510,5.0
18643,6.8
13423,0.4
7282,-12.6
26803,2.0
21340,4.8
10622,-5.0
7764,-4.1
12520,5.5
21996,4.5
22102,8.5
17772,1.9
24023,6.2
5371,-12.7
25870,-3.8
25805,-3.2
2066,-1.3
8128,-11.7
26651,-7.3
26938,9.0
19052,-3.0
4187,1.4
10938,-4.8
7074,-8.3
6129,-6.1
2678,-7.1
18658,7.5
15128,-6.6
24770,8.5
13125,-1.2
4285,-1.2
1024,-7.6
16499,0.5
11892,4.8
3424,1.7
20222,0.7
25775,-2.8
21353,5.7
15520,5.7
24433,-4.0
9570,5.3
12541,6.2
12761,-3.7
3224,-3.0
6742,-6.6
14449,-2.3
2691,-6.0
11707,-2.5
23490,-2.3
13251,8.6
21119,1.5
17096,-4.3
20952,0.2
20008,4.3
2607,-12.7
576,9.29
9399,2.7
11793,3.8
1289,-8.3
10203,-8.4
4473,-9.1
16818,-3.7
14083,4.0
13518,-3.0
14972,-5.6
20321,-2.8
5829,-12.1
3385,1.9
21659,4.8
18742,5.2
24598,-3.7
3169,-5.1
7833,-8.3
22791,4.3
27322,-6.6
2568,-11.9
1415,2.9
6019,-9.4
6308,-6.3
3964,1.5
14471,-2.2
19532,-1.0
19759,-0.5
17760,1.2
25784,-2.7
6356,-6.5
647,10.05
710,2.7
26271,6.2
25811,-3.2
14899,-4.0
12359,-9.4
20950,0.4
24614,-1.0
11230,0.2
19066,-2.7
2711,-4.8
15982,6.3
2605,-12.7
16732,-1.7
6954,-4.8
2496,-10.1
17255,4.3
5388,-12.4
13013,-6.3
27766,4.2
9681,6.3
11501,-8.9
27466,-2.0
2877,0.4
11906,4.5
4715,-11.9
10934,-5.0
13153,1.7
27752,5.5
19239,4.7
13748,-5.8
25561,8.8
14294,-3.7
7796,-6.8
13767,-6.6
21675,4.5
3875,-5.1
4508,-10.9
20657,5.2
423,9.5
25660,2.0
12213,-7.8
2809,0.4
12512,4.8
25299,-3.0
6658,-15.4
13722,-5.3
916,-4.5
8080,-12.4
27442,-7.0
22680,4.5
12589,6.0
26282,6.3
15213,-0.4
4079,4.7
13087,-6.3
5666,-12.7
10220,-7.8
11228,0.5
27523,4.0
17072,-5.5
19095,-3.0
4126,4.8
16430,-1.0
2910,-0.8
26591,-6.6
6839,-3.8
7957,-10.7
15005,-6.0
10254,-3.7
2823,0.5
9822,0.2
23987,4.2
21843,3.0
15409,9.0
7471,-6.6
27909,-4.0
18896,-1.0
5624,-11.6
22602,-1.5
11370,-5.3
17402,3.3
22852,-2.2
8398,2.5
11908,4.5
11836,5.7
15112,-6.6
21664,4.5
3272,-1.5
9635,7.1
1503,4.3
25033,-0.8
15490,3.2
26527,-5.3
13372,4.0
4170,2.0
8875,-2.2
19606,-1.5
15911,6.0
24259,1.2
5343,-14.2
5591,-9.9
17399,3.5
610,9.77
1838,0.9
21573,4.5
9026,3.8
1469,3.5
16137,-1.5
26288,6.2
3817,-6.3
20138,4.8
26450,-2.3
10347,1.7
11815,4.7
