,dewpoint_1h
2337,-14.007666633172047
4714,-26.51948186150209
12433,-3.449443986275336
9241,-9.208075010702837
10121,-7.113009611252607
171,-23.149494812765017
15663,2.88586465146432
18601,-1.7569540454542274
13105,-3.6133983068026936
7553,-12.955693448451536
301,-20.94573897014302
28425,0.3787526820174457
19296,-4.956817537233194
7629,-15.159460465007784
10035,-7.929389123749522
19029,-4.9932417919738485
27807,-5.811594435375635
4192,-2.6901374135832468
6626,-14.012260082945385
25339,-0.10158942321194106
13847,-2.3644635983845097
25851,-6.098568571704519
18016,-0.8542714857177678
18621,-2.593133584315141
24843,-7.032092906476103
14764,-6.417012653905729
15580,-2.410231229729905
27020,-8.988511825799069
20443,-4.5132978100889725
8967,-13.022274044024856
28130,-2.935743437873535
12965,-6.813042703837756
28525,0.916499363782952
17732,0.8334605508726816
9896,-9.274497450363318
17475,-0.7560565003253475
26161,-9.857714889244232
11468,-9.49372361294485
14928,-5.021797185906542
13366,-5.9391828169549825
4030,-2.1671768936185063
8946,-13.042073769239972
17688,0.4074063153078615
14456,-2.2135553869474087
11144,-12.730646835446114
17985,-1.0883495149127846
28352,-1.091613454065729
10565,-8.653314095334716
16573,0.9963644216319736
17468,-0.7204349538513689
1247,-9.812713669476473
26042,-5.696130897454817
10643,-7.734907896890775
25224,-1.557350094724294
11154,-14.008960278773609
15799,3.951795322758048
23496,-14.569565568686333
20333,-4.217277794798633
18152,-0.08468087836614531
9536,2.0532849582132324
3103,-7.548887509041992
24290,-4.2710171555265335
10208,-8.312877661243027
9724,-10.057840388769012
10188,-8.312877661243027
10782,-6.35653706591294
16287,-2.71349918181331
5719,-15.145458520861206
24683,-4.08051082663122
18430,-3.713387121819837
17978,0.3940172674150608
22954,-12.352648420476315
16281,-2.71349918181331
23424,-17.736424706665286
1113,-8.912811938436962
14278,-3.813375941507313
22532,-6.5130758384559835
12340,-9.412757297866511
12170,-7.013020637443981
13782,-6.0131311562265255
20871,-5.054776938867588
17048,-6.3130979515531775
24825,-6.565482784403366
18247,0.2649119818782917
17403,-0.4036844480816904
26784,-8.477361951154526
2740,-11.484100775848196
21660,-1.463496480845392
11100,-12.213653304004927
4722,-28.090288590247297
18615,-2.8616270433954423
16073,-0.06365541087798024
1217,-9.812713669476473
12415,-4.0794685258196735
16168,-2.71349918181331
3631,-5.2056302398404135
6994,-18.349409788734807
6679,-15.512100084335954
22884,-13.943469767298467
11219,-12.886947311235087
6545,-12.912378083121386
18747,-5.496272870601838
25436,-2.2608108590515736
19967,0.9563967705029841
19514,-4.642473947763233
10912,-6.401002162637672
9900,-9.19508262121392
17933,-0.6059294141733874
23386,-19.577681424432022
6063,-8.721583597778764
23262,-11.104532606374564
14552,-1.2136681474901254
26746,-6.5580982400832175
13451,-4.424830560174968
20448,-4.61328666713912
24526,-5.013242142043061
18725,-5.81171641403176
11362,-11.01448691215631
28535,0.7441038566792658
0,-28.24743023214429
28044,-6.613064788912897
10972,-6.969659991361115
9160,-11.36932038768575
24757,-6.404282356735879
917,-7.6628460617496374
11973,-8.472259961450435
356,-20.68200212944043
28526,0.7710486486884666
6554,-13.112356586510653
28342,-2.671136428538917
22021,0.6373436821573684
26152,-9.881813587004023
17397,-0.5617936500187675
19999,-2.28737885939763
20747,-6.0027210437054785
3562,-5.2067688288458465
25314,-2.513521649855965
15877,3.6005216226267005
7977,-11.712507455096107
7467,-16.116553315778045
8598,-9.273617329902708
357,-20.68200212944043
3947,-3.9605751025964486
2194,-20.0936481806074
421,-20.71300580523527
185,-22.577201747824287
24388,-5.498582390668418
13348,-6.01222834207171
23600,-8.53496447490306
13310,-5.813765538313903
2971,-9.369164334625172
5159,-21.05470213031321
13291,-4.6539437003227135
21344,-3.3530612335591
24239,-5.87132802704704
2395,-13.38441342509542
4839,-24.2839060005067
12039,-5.4358637809686625
22453,-5.31320879725955
23981,-10.238314484887221
14713,-4.473243248441834
10130,-8.1139897376511
7946,-10.463354955116817
96,-26.59868930162736
19318,-5.5251542081632845
1043,-7.812932558682637
10868,-7.055610010649923
21859,-0.7026549002421075
24292,-4.203032807874266
6107,-7.278364961262849
1515,-4.290772600403736
14135,-4.337468825785426
14207,-2.952688387860726
10911,-6.342914740128998
4267,-6.289193740223055
17841,0.7572274905792232
21034,-3.1910756997485823
2095,-18.897616819971248
23446,-17.836095790561444
506,-20.89129973138279
6833,-15.394037109084715
7472,-16.79195921882575
10075,-7.97770264711434
13834,-3.48930188010083
17085,-4.813264395250418
27219,-6.0337902214551296
1244,-9.812713669476473
24753,-5.3754953653804245
13732,-5.31320879725955
13820,-3.3134318897732564
17681,0.6048148314859053
1025,-7.412976560700552
17104,-4.313320109999687
13608,-4.813264395250418
2166,-16.168264453767016
27290,-6.331839195002736
8261,-5.701283630068513
6628,-14.012260082945385
16968,-5.613175494509079
27134,-6.208965302904532
7728,-9.496512535336764
27310,-6.3130979515531775
10474,-13.81717706291275
13457,-4.504282796787763
1010,-7.312987572880893
3672,-5.486001454578736
8507,-3.016462853400115
5692,-15.981461533158289
13568,-4.787155553937349
302,-20.88623464395084
6497,-10.912594076707986
25359,0.6222572532803502
20816,-5.114189803624882
22989,-10.450757669032393
8353,-4.204056467074089
24187,-6.381912733960436
22929,-13.03153333061388
8961,-13.093534996792693
3694,-5.613175494509079
4999,-22.813131524596034
862,-10.601295120284645
2758,-10.643951669163666
18845,-4.3244028034023865
9845,-10.106447464112422
21731,-2.707309679503752
21747,-2.898881171838011
1384,-5.462839193814042
2754,-12.131562100364313
24653,-2.656453014297834
11210,-12.710805416054981
24340,-4.455131419921933
21369,-3.84139006410648
16305,-2.513521649855965
10864,-6.972593983300638
9045,-14.878876889160015
23581,-8.831150293729369
19022,-5.010772614595749
15631,1.4494361763820591
8717,-8.852116277427795
19038,-4.952900281424268
17896,0.1793637323380867
11947,-9.08583539099619
19224,-5.447655767494806
21021,-2.8771501765069103
1882,-2.2648821385577547
10811,-6.524340348067068
24222,-6.478522719168893
26519,-8.383902597916384
19503,-4.918726959558273
7943,-10.712615778814516
23467,-11.408072024013839
7057,-17.780176668282138
12569,-3.728564068533656
12621,-4.2815385245572415
11236,-10.852203514092436
26127,-8.761594975262986
3027,-8.440031885918277
8839,-9.648405234871325
23618,-8.258264311930116
1465,-3.5061676200968885
23657,-8.376740911513876
2566,-11.912485846396725
18910,-5.359675659466818
18905,-5.079103062675887
16144,-2.013577901693343
4843,-24.58499655939732
12923,-5.813153316027124
13523,-4.248074353864991
8380,-4.4230199421785334
316,-20.581248292138753
26994,-11.587696008674396
5363,-22.009687709033575
10785,-6.467854527175271
18439,-3.813375941507313
2951,-9.683906746496985
9978,-7.854564019422102
11404,-10.243599833811324
13908,-3.715773044188621
2392,-12.985318965315864
4266,-6.269338667258983
7842,-9.230423411308037
9600,-8.095928672012679
1620,-2.828556855043621
27488,-5.015855628306143
23744,-8.312877661243027
11767,-7.164472105925014
11276,-12.187954396701764
11179,-13.651213512935762
27954,-4.754230096190359
931,-7.746691242556706
23924,-8.264092077252812
15628,0.9045824273719472
9668,-10.827780572804242
14748,-9.860277298343172
24386,-4.966053985941729
5981,-11.920579788627686
5774,-15.3724797288215
25179,-1.713611708839694
8510,-3.0703175148507564
5826,-14.990309727969475
19355,-4.839288740531057
498,-20.875794370160545
5664,-15.954797000220928
8956,-13.185860969468218
1877,-1.7777208510079898
14339,-4.61328666713912
14154,-4.09963966699054
19634,-2.493679279613525
7200,-16.996923388946755
10583,-8.68992849502439
11489,-9.283617155313033
9257,-9.158419006950325
5465,-21.51123863046524
27260,-5.887587521685891
17494,-0.7917603025185421
15088,-7.013020637443981
1814,0.486139087748028
16003,1.0332754335502607
17449,-0.5460259562882961
11342,-11.501320228882792
16209,-3.5134094964558824
20384,-5.013242142043061
2592,-12.612410363065193
22640,-10.146737473654783
12343,-9.612735474330787
27903,-5.200910550466296
4297,-7.8229051163989425
22018,0.13916360116013768
8256,-5.420951215296454
27160,-6.555026458657973
10537,-10.05280999595434
25939,-7.1162775704002925
11161,-11.912050166658993
9947,-7.9971360839068035
1865,-0.1385655739824129
25518,-11.658930953836188
11063,-10.306840464167996
19527,-4.663337452168585
7549,-13.98014270938194
9401,1.8414881744633729
26720,-8.812822880562099
22280,-7.201464134924581
8303,-4.42622423946187
12092,-6.226161515496028
20213,-2.7863970143387595
5935,-15.794574335596366
9223,-9.752661615646296
14005,-5.448111211775347
3237,-9.231546839032562
17100,-4.313320109999687
2518,-11.022750415823332
24925,-3.525464604547308
17989,0.25332148916924424
380,-20.720756907661862
13551,-4.782120834290557
26381,-10.949088358102887
7253,-16.359136454028338
2512,-11.166528407574267
20101,-3.4708591319914084
17753,0.97215192122495
23092,-10.051409771095448
23790,-8.812822880562099
24208,-7.144939600160232
18799,-5.778630813332349
6774,-10.873460852673793
23487,-12.829066599926277
5340,-21.748850028634877
10531,-10.209394025849551
24616,-3.5063850009944217
26638,-8.194707537455221
1151,-8.11289960620783
10076,-7.964723261259962
26698,-8.312877661243027
16748,-2.013577901693343
25068,-3.3508066118634985
17883,0.6508147410189449
9470,-0.013804076624150658
7275,-16.000086587555067
10373,-10.964295334199713
1712,-2.3863700112709894
13203,-2.0520685975883257
7176,-16.993394007426296
1105,-8.812822880562099
9050,-14.740549999778198
22345,-6.097771073311704
4395,-13.23713784963249
5547,-21.293077240116784
13951,-2.9410155320296982
25227,-1.4867197924453563
16616,0.8380743836049498
5864,-15.185435289072812
23020,-10.508383161985137
20646,-1.5395789443243064
14380,-5.613175494509079
18800,-5.714199784882046
11112,-10.66520513193275
27652,-9.524124706653645
12349,-9.412757297866511
28182,-5.414783288487558
18879,-4.9963721504152385
9936,-8.42847353964475
19180,-4.1075030643332004
18723,-5.782270040999485
11902,-8.38076063976851
26913,-12.197246655145754
6201,-5.760357956871643
12019,-6.3049674657291375
16380,-2.3135441365799325
20870,-5.080741076767444
25862,-5.738527395347362
2625,-13.112356586510653
10261,-6.329648442698244
19363,-5.058168992241925
14291,-4.61328666713912
2510,-11.15339689319083
22116,-4.235998223146116
25620,-8.051358550792951
7490,-15.941275760662155
23667,-7.950422160103747
16139,-1.813600435120584
7533,-15.366175971235421
23824,-9.11279006819773
19506,-4.9969914080151465
8108,-12.912378083121386
23398,-19.752039884967807
5116,-22.109668316539818
26059,-5.496222091561805
2106,-18.302757565661835
9852,-9.755274689284368
17317,-0.968247758963909
26343,-13.632022118479798
8920,-11.463213423926135
14350,-5.113231022444888
4299,-8.200802839263227
766,-7.493056482322687
26507,-8.953518752565724
5323,-19.246002166436398
25223,-1.5431673218880488
27831,-5.575318591013045
8199,-8.960651154847898
4225,-2.928992719259288
2304,-18.96582728372117
8742,-9.001638771929994
5851,-14.214521067455175
23845,-9.412757297866511
24146,-7.619119148812578
24533,-5.3529058340329945
27739,-8.612822458247496
10995,-7.612409087314953
18528,-0.8634163040601646
25859,-5.621689201206833
11634,-10.412648367001983
13466,-4.718848500530463
28402,0.1573397131678765
8588,-8.867907486650568
16429,-1.2136681474901254
10094,-8.11289960620783
1685,-2.2805020784682792
4135,-3.293291328648777
377,-20.71300580523527
22940,-12.860527885493658
16770,-3.013465514776797
10715,-7.468724770089558
9142,-12.558165204705105
5401,-20.364364686553017
4836,-24.80407882788657
23008,-10.095682557601627
16226,-4.013353594893261
19157,-4.156869070244069
20532,-3.813375941507313
15977,1.5942097478864732
9143,-12.206247346301485
19652,-2.767498319480465
7907,-9.91270277405484
1786,-0.17961825499058934
9939,-8.342741902220977
7916,-9.794123119442533
6284,-6.3130979515531775
14504,-2.013577901693343
17303,-0.3868359375319228
11896,-8.212051545987476
24747,-6.1061722235618126
14085,-4.279110886914866
5189,-20.304791122582017
16656,0.3269585247872795
6538,-12.712399598413556
19715,-2.3625918605906584
16094,-0.013804076624150658
13073,-7.312987572880893
14319,-4.813264395250418
23397,-19.381648698081754
15661,2.88586465146432
9245,-8.964858649474971
13044,-8.11289960620783
28572,1.5810767449561336
9894,-9.387510972948585
4763,-24.97597095104745
26531,-8.229476998782713
15547,-3.4144751836122675
7054,-17.927817517165643
26172,-9.95480067960484
13236,-3.105758936758859
28473,0.30482322634588443
12729,-3.9677797008222986
9431,0.3861504642142309
4427,-15.589774751703661
13841,-3.075321501785065
17233,1.6222888401657154
4063,-2.6612821090832592
12821,-4.5132978100889725
8481,-1.2195409406599702
9710,-12.107630185928285
16646,0.4035026900320151
6944,-18.70467120347064
3609,-5.456841523343677
144,-24.21533265993472
21825,-0.584027661016032
26176,-8.934668668683404
19167,-4.138280132624285
16242,-4.313320109999687
8297,-4.450752994289278
18679,-4.623251862390833
2330,-13.957898235088155
17146,-2.8134879547974765
17284,1.0604950795385568
19462,-4.828916703402118
22218,-9.196144960263442
6623,-14.412217313901436
4069,-2.9978464748503404
17165,-2.013577901693343
8246,-5.815497238180388
15696,1.1860593217157045
12730,-4.133706772804846
7420,-14.373291736105692
18009,-0.6326311733738722
7980,-11.712507455096107
18232,0.3118618702582823
26804,-10.054132092447993
5142,-21.465466032605487
24470,-5.079072813643244
19788,-2.1971472807399617
24641,-2.8885553806264337
5331,-20.872743878786775
2387,-13.741296954810839
27055,-6.9603061684918535
20094,-3.765180129461744
26338,-13.40382594473459
3688,-5.613175494509079
5195,-20.37116929004821
3481,-4.798455705205283
14900,-5.5602128862483085
9386,2.936478120530116
3407,-7.889936374674352
11466,-9.365973925130683
22168,-8.606708227808888
15286,-5.901860347451061
12194,-7.113009611252607
10861,-7.0860714658392014
13075,-7.312987572880893
17793,1.87220163438522
18937,-5.721986110020273
18484,-1.2136681474901254
8994,-12.991844239006404
6006,-10.642600970535787
26766,-7.932756863948349
6509,-11.712507455096107
15092,-7.013020637443981
21093,-3.8080354208382334
16376,-2.3135441365799325
1227,-9.812713669476473
17807,1.4620215742843052
19168,-4.1530191136880825
16753,-2.3135441365799325
27127,-6.359104690079415
27937,-5.127152646810128
12643,-4.1904270051717
6594,-14.212238689082682
12836,-4.5132978100889725
10429,-12.635025091619484
3824,-5.513186590755566
21869,-0.11838855840460573
18617,-3.2647339601870704
18388,-1.713611708839694
15119,-6.813042703837756
5179,-20.802081988060714
